날짜,종가,거래량
2023-03-27,6830,2394671
2023-03-24,6670,660687
2023-03-23,6540,787715
2023-03-22,6530,659093
2023-03-21,6600,992888
2023-03-20,6530,613378
2023-03-17,6540,1386633
2023-03-16,6220,1091547
2023-03-15,6160,683170
2023-03-14,6150,1169847
2023-03-13,6570,917851
2023-03-10,6700,1028350
2023-03-09,6990,1237950
2023-03-08,7140,1065750
2023-03-07,7010,2413590
2023-03-06,7040,1703234
2023-03-03,6860,947098
2023-03-02,6800,553508
2023-02-28,6830,517267
2023-02-27,6790,497206
2023-02-24,6880,702091
2023-02-23,6960,655209
2023-02-22,7050,1031778
2023-02-21,7100,1198767
2023-02-20,7140,2738242
2023-02-17,6750,1507000
2023-02-16,6540,428631
2023-02-15,6390,496969
2023-02-14,6480,272050
2023-02-13,6460,369401
2023-02-10,6490,681671
2023-02-09,6720,549561
2023-02-08,6620,529209
2023-02-07,6560,396822
2023-02-06,6580,551384
2023-02-03,6740,834012
2023-02-02,6620,961479
2023-02-01,6710,1375234
2023-01-31,6780,8287867
2023-01-30,6680,1141869
2023-01-27,6590,529646
2023-01-26,6700,401304
2023-01-25,6650,344297
2023-01-20,6570,332251
2023-01-19,6490,279675
2023-01-18,6530,476207
2023-01-17,6380,260556
2023-01-16,6420,251264
2023-01-13,6410,271608
2023-01-12,6370,363539
2023-01-11,6440,393464
2023-01-10,6270,392905
2023-01-09,6240,377206
2023-01-06,6000,364329
2023-01-05,5900,600039
2023-01-04,6130,395767
2023-01-03,6130,344867
2023-01-02,6100,345315
2022-12-29,6250,438358
2022-12-28,6490,417301
2022-12-27,6620,580670
2022-12-26,6410,537767
2022-12-23,6500,504291
2022-12-22,6500,386465
2022-12-21,6390,606536
2022-12-20,6360,327920
2022-12-19,6340,247503
2022-12-16,6300,639733
2022-12-15,6530,624791
2022-12-14,6780,355119
2022-12-13,6680,527355
2022-12-12,6600,461005
2022-12-09,6650,855959
2022-12-08,6840,855794
2022-12-07,6750,784760
2022-12-06,6670,742781
2022-12-05,6850,2301973
2022-12-02,6810,2301864
2022-12-01,7060,5346646
2022-11-30,7020,16511619
2022-11-29,6390,325881
2022-11-28,6140,512332
2022-11-25,6380,142158
2022-11-24,6470,220101
2022-11-23,6470,288787
2022-11-22,6320,245681
2022-11-21,6380,368338
2022-11-18,6460,707399
2022-11-17,6490,282521
2022-11-16,6490,246568
2022-11-15,6460,470184
2022-11-14,6380,289013
2022-11-11,6390,415687
2022-11-10,6250,285076
2022-11-09,6290,408250
2022-11-08,6300,325096
2022-11-07,6250,420764
2022-11-04,6220,1630208
2022-11-03,5900,266052
2022-11-02,5800,273460
2022-11-01,5860,343392
2022-10-31,5730,139003
2022-10-28,5710,262702
2022-10-27,5710,181367
2022-10-26,5560,208665
2022-10-25,5530,245739
2022-10-24,5700,367038
2022-10-21,5640,295023
2022-10-20,5740,519942
2022-10-19,5530,345120
2022-10-18,5640,364523
2022-10-17,5430,283015
2022-10-14,5470,463390
2022-10-13,5370,611277
2022-10-12,5280,311139
2022-10-11,5360,712972
2022-10-07,5570,741698
2022-10-06,5870,521975
2022-10-05,5890,681095
2022-10-04,6200,470202
2022-09-30,6040,612426
2022-09-29,6190,967418
2022-09-28,6450,1104126
2022-09-27,6630,1417518
2022-09-26,6300,942814
2022-09-23,6520,783106
2022-09-22,6470,483426
2022-09-21,6400,284694
2022-09-20,6380,273341
2022-09-19,6180,320735
2022-09-16,6330,260796
2022-09-15,6400,378215
2022-09-14,6550,585454
2022-09-13,6550,474956
2022-09-08,6430,691171
2022-09-07,6240,541461
2022-09-06,6410,296054
2022-09-05,6390,339204
2022-09-02,6400,491565
2022-09-01,6490,626194
2022-08-31,6640,1072694
2022-08-30,6640,1518376
2022-08-29,6470,1576073
2022-08-26,6180,362350
2022-08-25,6300,656567
2022-08-24,6190,742750
2022-08-23,5810,200833
2022-08-22,5840,189842
2022-08-19,5950,205248
2022-08-18,6050,195826
2022-08-17,6050,245148
2022-08-16,6150,287073
2022-08-12,6180,331847
2022-08-11,6150,426248
2022-08-10,6030,239238
2022-08-09,6110,706550
2022-08-08,6000,466453
2022-08-05,5880,168399
2022-08-04,5840,211443
2022-08-03,5800,390361
2022-08-02,5750,1116768
2022-08-01,5850,338918
2022-07-29,5820,290742
2022-07-28,5860,1089562
2022-07-27,5640,190734
2022-07-26,5600,223572
2022-07-25,5540,224903
2022-07-22,5530,276518
2022-07-21,5480,280307
2022-07-20,5500,359340
2022-07-19,5490,541567
2022-07-18,5390,422269
2022-07-15,5210,546061
2022-07-14,5380,570103
2022-07-13,5310,6962508
2022-07-12,5000,203481
2022-07-11,5160,136220
2022-07-08,5260,205068
2022-07-07,5220,128347
2022-07-06,5200,313583
2022-07-05,5230,252851
2022-07-04,4995,297076
2022-07-01,5120,251132
2022-06-30,5240,231871
2022-06-29,5290,231353
2022-06-28,5430,181673
2022-06-27,5450,276744
2022-06-24,5310,575400
2022-06-23,5060,518479
2022-06-22,5310,337516
2022-06-21,5620,414799
2022-06-20,5480,455710
2022-06-17,5660,594637
2022-06-16,5740,310641
2022-06-15,5630,392188
2022-06-14,5880,470545
2022-06-13,5930,517312
2022-06-10,6260,589679
2022-06-09,6150,308850
2022-06-08,6140,205270
2022-06-07,6090,239298
2022-06-03,6240,281964
2022-06-02,6200,189805
2022-05-31,6210,269855
2022-05-30,6150,328125
2022-05-27,6070,457653
2022-05-26,6100,3520424
2022-05-25,6210,522331
2022-05-24,6140,435390
2022-05-23,6280,559960
2022-05-20,6240,727469
2022-05-19,5910,252483
2022-05-18,5980,160007
2022-05-17,5970,171626
2022-05-16,5980,231552
2022-05-13,5950,253048
2022-05-12,5790,306275
2022-05-11,6040,200878
2022-05-10,5970,309411
2022-05-09,6070,205278
2022-05-06,6080,194706
2022-05-04,6170,208122
2022-05-03,6240,437004
2022-05-02,6170,259554
2022-04-29,6190,424152
2022-04-28,6090,178352
2022-04-27,6010,142809
2022-04-26,6070,203604
2022-04-25,6010,270845
2022-04-22,6120,207323
2022-04-21,6110,146944
2022-04-20,6120,178567
2022-04-19,6090,247361
2022-04-18,6000,116485
2022-04-15,6000,156320
2022-04-14,6050,146066
2022-04-13,6000,158746
2022-04-12,5920,138618
2022-04-11,5910,145737
2022-04-08,6020,158757
2022-04-07,5990,252668
2022-04-06,6090,201248
2022-04-05,6200,201913
2022-04-04,6160,134608
2022-04-01,6150,146111
2022-03-31,6200,129219
2022-03-30,6200,107443
2022-03-29,6200,162245
2022-03-28,6110,202022
2022-03-25,6190,232479
2022-03-24,6180,176324
2022-03-23,6180,242873
2022-03-22,6150,266084
2022-03-21,6120,451447
2022-03-18,6040,249545
2022-03-17,6080,238084
2022-03-16,6000,302035
2022-03-15,5860,150335
2022-03-14,5830,261023
2022-03-11,5910,173974
2022-03-10,5840,398629
2022-03-08,5670,182180
2022-03-07,5700,243528
2022-03-04,5900,206103
2022-03-03,5950,231695
2022-03-02,5760,185501
2022-02-28,5750,179748
2022-02-25,5730,279911
2022-02-24,5480,413940
2022-02-23,5670,162064
2022-02-22,5640,195633
2022-02-21,5760,130530
2022-02-18,5810,196300
2022-02-17,5800,269707
2022-02-16,5880,238071
2022-02-15,5730,335407
2022-02-14,5630,360658
2022-02-11,5800,282948
2022-02-10,5870,300084
2022-02-09,5950,200662
2022-02-08,5850,296249
2022-02-07,5940,252789
2022-02-04,6060,300820
2022-02-03,5950,349581
2022-01-28,5890,498748
2022-01-27,5740,930465
2022-01-26,5900,451037
2022-01-25,5900,475789
2022-01-24,6090,264622
2022-01-21,6180,397594
2022-01-20,6240,260565
2022-01-19,6040,278018
2022-01-18,6120,357771
2022-01-17,6200,264204
2022-01-14,6290,250278
2022-01-13,6370,225304
2022-01-12,6450,236631
2022-01-11,6350,261673
2022-01-10,6340,526176
2022-01-07,6540,255698
