날짜,종가,거래량
2024-01-17,117900,567740
2024-01-16,122400,244219
2024-01-15,123400,310721
2024-01-12,124600,377304
2024-01-11,126700,574183
2024-01-10,128900,359356
2024-01-09,131600,263994
2024-01-08,132000,271273
2024-01-05,133500,250665
2024-01-04,133700,297763
2024-01-03,134300,514164
2024-01-02,140200,286766
2023-12-28,140300,325192
2023-12-27,139100,293588
2023-12-26,137800,310798
2023-12-22,138800,259761
2023-12-21,137900,254701
2023-12-20,139600,389389
2023-12-19,138800,253389
2023-12-18,137500,304078
2023-12-15,138600,534013
2023-12-14,137600,772706
2023-12-13,131100,359670
2023-12-12,133600,361459
2023-12-11,134800,221307
2023-12-08,135600,259473
2023-12-07,134100,252362
2023-12-06,134800,207571
2023-12-05,135200,249212
2023-12-04,135800,419669
2023-12-01,134400,922667
2023-11-30,143100,325130
2023-11-29,142300,261047
2023-11-28,141300,226814
2023-11-27,140000,195480
2023-11-24,141500,181347
2023-11-23,142700,201099
2023-11-22,142300,210744
2023-11-21,142200,341776
2023-11-20,140600,339299
2023-11-17,136100,316282
2023-11-16,138800,354823
2023-11-15,139700,599931
2023-11-14,134300,497182
2023-11-13,131000,371436
2023-11-10,131300,427428
2023-11-09,136000,566872
2023-11-08,139000,774289
2023-11-07,144500,1494573
2023-11-06,155500,2562784
2023-11-03,137100,2182595
2023-11-02,127600,750765
2023-11-01,120400,486450
2023-10-31,122200,543855
2023-10-30,125900,511164
2023-10-27,124300,795838
2023-10-26,124700,1013987
2023-10-25,133000,769100
2023-10-24,141000,586719
2023-10-23,140300,398644
2023-10-20,141000,428892
2023-10-19,144000,459948
2023-10-18,147200,489900
2023-10-17,149600,489167
2023-10-16,149000,553977
2023-10-13,147100,353932
2023-10-12,146800,885280
2023-10-11,142800,699986
2023-10-10,136300,886919
2023-10-06,138700,607325
2023-10-05,139500,823095
2023-10-04,141100,831394
2023-09-27,148800,818037
2023-09-26,149600,1000496
2023-09-25,155200,392219
2023-09-22,158100,371658
2023-09-21,159000,534748
2023-09-20,164400,339998
2023-09-19,164200,676735
2023-09-18,164600,1106747
2023-09-15,159600,1236868
2023-09-14,162200,724448
2023-09-13,159900,824011
2023-09-12,167000,409015
2023-09-11,167900,408346
2023-09-08,171000,382789
2023-09-07,172700,424496
2023-09-06,174500,557968
2023-09-05,178800,255867
2023-09-04,179500,334792
2023-09-01,176000,348063
2023-08-31,177500,494683
2023-08-30,180000,378932
2023-08-29,176000,289573
2023-08-28,177300,333116
2023-08-25,173000,356577
2023-08-24,174200,359210
2023-08-23,173500,321459
2023-08-22,177000,370166
2023-08-21,176000,337177
2023-08-18,174100,483311
2023-08-17,179500,517933
2023-08-16,179400,556181
2023-08-14,184200,523143
2023-08-11,190500,402075
2023-08-10,190500,664665
2023-08-09,190800,489700
2023-08-08,191300,712657
2023-08-07,192400,944265
2023-08-04,203000,697439
2023-08-03,206500,1262378
2023-08-02,199400,1039081
2023-08-01,207500,1831596
2023-07-31,216000,2477914
2023-07-28,189500,1384523
2023-07-27,187000,2226114
2023-07-26,204500,4614938
2023-07-25,205500,1960750
2023-07-24,196500,3503980
2023-07-21,176700,784340
2023-07-20,173700,1832733
2023-07-19,169500,691335
2023-07-18,170500,1240495
2023-07-17,164000,554645
2023-07-14,163700,568465
2023-07-13,165400,662762
2023-07-12,166000,436374
2023-07-11,164500,448701
2023-07-10,163100,536288
2023-07-07,166000,458453
2023-07-06,165900,479276
2023-07-05,167300,590748
2023-07-04,166700,813402
2023-07-03,163500,708443
2023-06-30,158500,445988
2023-06-29,158000,593011
2023-06-28,160700,982598
2023-06-27,167300,859976
2023-06-26,171500,1927664
2023-06-23,182600,743663
2023-06-22,182800,391198
2023-06-21,181700,501493
2023-06-20,184100,631263
2023-06-19,188500,441927
2023-06-16,188200,652971
2023-06-15,190900,649613
2023-06-14,192900,862118
2023-06-13,199600,619462
2023-06-12,201000,382774
2023-06-09,200500,517726
2023-06-08,198100,866430
2023-06-07,206500,743519
2023-06-05,199700,452266
2023-06-02,198000,708304
2023-06-01,194100,660725
2023-05-31,189100,679946
2023-05-30,191900,1034034
2023-05-26,182800,312858
2023-05-25,185700,596837
2023-05-24,183800,297956
2023-05-23,184000,623039
2023-05-22,180700,367714
2023-05-19,177600,484270
2023-05-18,182400,273961
2023-05-17,182100,405471
2023-05-16,177000,300654
2023-05-15,176000,312551
2023-05-12,177100,298635
2023-05-11,178200,451368
2023-05-10,180300,681264
2023-05-09,189000,891409
2023-05-08,185000,1540377
2023-05-04,179000,783232
2023-05-03,175800,397532
2023-05-02,179900,691810
2023-04-28,173100,757228
2023-04-27,178600,515083
2023-04-26,177500,505816
2023-04-25,175100,706725
2023-04-24,179100,432417
2023-04-21,182000,713222
2023-04-20,185400,469447
2023-04-19,187500,539120
2023-04-18,188000,1081216
2023-04-17,193500,964478
2023-04-14,190400,670238
2023-04-13,191700,923162
2023-04-12,193200,1378847
2023-04-11,203000,1605762
2023-04-10,197700,2324915
2023-04-07,183500,1709672
2023-04-06,176200,884633
2023-04-05,179100,750511
2023-04-04,181200,1452924
2023-04-03,180000,1183064
2023-03-31,179300,1946350
2023-03-30,187200,6100212
2023-03-29,164500,488453
2023-03-28,163200,742201
2023-03-27,166800,1085479
2023-03-24,159600,535378
2023-03-23,159200,597149
2023-03-22,160800,700540
2023-03-21,156700,543046
2023-03-20,158400,594320
2023-03-17,162200,563721
2023-03-16,163500,592692
2023-03-15,165200,842303
2023-03-14,170000,560144
2023-03-13,176100,736068
2023-03-10,173500,1198270
2023-03-09,164900,1251251
2023-03-08,170900,785172
2023-03-07,176800,1677367
2023-03-06,168000,1168104
2023-03-03,160800,632565
2023-03-02,160500,1082092
2023-02-28,150100,597904
2023-02-27,151900,466070
2023-02-24,155100,373703
2023-02-23,156500,510130
2023-02-22,158800,441802
2023-02-21,162000,643603
2023-02-20,158600,327246
2023-02-17,160300,470577
2023-02-16,160000,953620
2023-02-15,155000,1895404
2023-02-14,167500,407880
2023-02-13,169100,500033
2023-02-10,167300,421316
2023-02-09,168800,757858
2023-02-08,165100,660689
2023-02-07,162600,1554857
2023-02-06,170900,397218
2023-02-03,172000,423488
2023-02-02,173000,633688
2023-02-01,170600,660414
2023-01-31,162100,370843
2023-01-30,163800,339100
2023-01-27,169500,511543
2023-01-26,164400,397038
2023-01-25,161500,401829
2023-01-20,156500,165285
2023-01-19,154500,185617
2023-01-18,154000,269257
2023-01-17,155500,248866
2023-01-16,157500,365433
2023-01-13,160000,323944
2023-01-12,157000,365498
2023-01-11,153500,409807
2023-01-10,148500,540279
2023-01-09,152500,289855
2023-01-06,150500,191323
2023-01-05,148000,250701
2023-01-04,149500,282072
2023-01-03,150500,347189
2023-01-02,155000,182271
2022-12-29,154000,201938
2022-12-28,156500,317332
2022-12-27,161000,193762
2022-12-26,161000,160908
2022-12-23,161500,213516
2022-12-22,167500,242931
2022-12-21,165500,131071
2022-12-20,165000,157886
2022-12-19,168000,133986
2022-12-16,169500,225333
2022-12-15,167500,190588
2022-12-14,170000,150084
2022-12-13,169500,234305
2022-12-12,168000,251097
2022-12-09,168500,415979
2022-12-08,163500,340568
2022-12-07,164500,354142
2022-12-06,170500,278358
2022-12-05,171500,238615
2022-12-02,174000,287067
2022-12-01,177500,455208
2022-11-30,179000,488368
2022-11-29,175000,287065
2022-11-28,174500,470042
2022-11-25,175500,777422
2022-11-24,169000,291869
2022-11-23,168500,274942
2022-11-22,167500,196633
2022-11-21,170500,356522
2022-11-18,172500,298811
2022-11-17,171000,402366
2022-11-16,177500,336918
2022-11-15,178000,368340
2022-11-14,180000,512502
2022-11-11,182500,559995
2022-11-10,181000,281118
2022-11-09,183000,348026
2022-11-08,185000,569773
2022-11-07,181500,546594
2022-11-04,177500,963735
2022-11-03,189500,1087183
2022-11-02,183500,1110932
2022-11-01,182500,1236728
2022-10-31,173000,606823
2022-10-28,168500,524517
2022-10-27,170000,1001152
2022-10-26,154000,281475
2022-10-25,154000,253421
2022-10-24,155000,261181
2022-10-21,156000,222161
2022-10-20,155000,573236
2022-10-19,163500,533522
2022-10-18,156500,252063
2022-10-17,156500,212221
2022-10-14,157000,406946
2022-10-13,151500,360953
2022-10-12,157500,294699
2022-10-11,156000,529956
2022-10-07,158500,509074
2022-10-06,153000,472183
2022-10-05,156500,438867
2022-10-04,154000,377165
2022-09-30,143500,325292
2022-09-29,146000,430756
2022-09-28,148500,397860
2022-09-27,151000,658501
2022-09-26,158500,438835
2022-09-23,164500,557158
2022-09-22,175500,345323
2022-09-21,178500,265986
2022-09-20,179000,269020
2022-09-19,176500,200992
2022-09-16,177500,407955
2022-09-15,185000,207226
2022-09-14,189000,310263
2022-09-13,192500,368711
2022-09-08,189500,463883
2022-09-07,184500,239954
2022-09-06,187500,304908
2022-09-05,186000,432786
2022-09-02,181500,429227
2022-09-01,178500,972314
2022-08-31,190000,708282
2022-08-30,196500,271210
2022-08-29,196500,345049
2022-08-26,203500,278029
2022-08-25,205000,252718
2022-08-24,205000,417879
2022-08-23,202500,239679
2022-08-22,205000,297568
2022-08-19,204500,353488
2022-08-18,210500,306740
2022-08-17,210000,598748
2022-08-16,203500,614263
2022-08-12,199500,340241
2022-08-11,198500,378531
2022-08-10,191000,237732
2022-08-09,195000,425781
2022-08-08,195500,651798
2022-08-05,185500,259742
2022-08-04,184500,314927
2022-08-03,185000,267513
2022-08-02,180000,356824
2022-08-01,186000,265180
2022-07-29,187500,688623
2022-07-28,182000,326105
2022-07-27,182500,179267
2022-07-26,183500,368414
2022-07-25,179500,228308
2022-07-22,178500,291742
2022-07-21,183000,343756
2022-07-20,178500,256533
2022-07-19,177000,371392
2022-07-18,173000,245629
2022-07-15,170500,329142
2022-07-14,172500,573528
2022-07-13,166500,515483
2022-07-12,165000,343170
2022-07-11,168500,350599
2022-07-08,171500,441380
2022-07-07,171500,366763
2022-07-06,171000,527126
2022-07-05,180500,453030
2022-07-04,177500,488461
2022-07-01,177500,859927
2022-06-30,192000,622483
2022-06-29,200000,347701
2022-06-28,201500,525146
2022-06-27,198500,576232
2022-06-24,198000,515554
2022-06-23,199000,431366
2022-06-22,208500,433091
2022-06-21,220000,380705
2022-06-20,220500,386844
2022-06-17,225500,1010560
2022-06-16,214500,570600
2022-06-15,223000,405437
2022-06-14,231000,491072
2022-06-13,237500,485976
2022-06-10,244000,342030
2022-06-09,244000,587982
2022-06-08,240000,737021
2022-06-07,236500,969107
2022-06-03,225500,598041
2022-06-02,215500,232250
2022-05-31,215500,732337
2022-05-30,210000,168097
2022-05-27,211000,262728
2022-05-26,207000,134769
2022-05-25,205000,164766
2022-05-24,202500,186103
2022-05-23,209000,219581
2022-05-20,211000,362452
2022-05-19,204000,211057
2022-05-18,208000,206612
2022-05-17,208000,201124
2022-05-16,205000,166154
2022-05-13,206500,358761
2022-05-12,197000,281501
2022-05-11,200000,186836
2022-05-10,201000,298443
2022-05-09,204500,304599
2022-05-06,202500,346032
2022-05-04,202500,140568
2022-05-03,202500,305612
2022-05-02,203500,403299
2022-04-29,205000,1376178
2022-04-28,215500,248270
2022-04-27,214000,309845
2022-04-26,215000,265860
2022-04-25,212500,335721
2022-04-22,218000,255627
2022-04-21,219000,239624
2022-04-20,218000,270543
2022-04-19,220000,343143
2022-04-18,216000,559264
2022-04-15,207500,215091
2022-04-14,209000,385685
2022-04-13,206000,311310
2022-04-12,200500,282112
2022-04-11,206500,260709
2022-04-08,206500,296912
2022-04-07,201500,425181
2022-04-06,210000,351099
2022-04-05,215500,258704
2022-04-04,217000,292997
2022-04-01,215000,299504
2022-03-31,215000,607151
2022-03-30,211500,254804
2022-03-29,209500,267851
2022-03-28,210000,312528
2022-03-25,206000,504773
2022-03-24,211500,298288
2022-03-23,210500,404608
2022-03-22,212500,440031
2022-03-21,205500,424840
2022-03-18,199500,330697
2022-03-17,201000,309361
2022-03-16,199000,330467
2022-03-15,191500,315935
2022-03-14,195500,452386
2022-03-11,197000,454981
2022-03-10,203000,414794
2022-03-08,202500,389824
2022-03-07,205500,525854
2022-03-04,212000,310994
2022-03-03,212500,443329
2022-03-02,207500,444106
2022-02-28,200500,436808
2022-02-25,201000,357869
2022-02-24,195500,627644
2022-02-23,201500,300421
2022-02-22,201000,405623
2022-02-21,208500,249090
2022-02-18,210500,264975
2022-02-17,211500,718513
2022-02-16,203500,386461
2022-02-15,200500,336473
2022-02-14,204500,442448
2022-02-11,207000,411624
2022-02-10,209500,620939
2022-02-09,215500,406094
2022-02-08,213500,1086197
2022-02-07,226500,503687
2022-02-04,228000,603614
2022-02-03,218500,663512
2022-01-28,216000,1507157
2022-01-27,215500,1298598
2022-01-26,232000,484484
2022-01-25,234500,711240
2022-01-24,247500,530746
2022-01-21,252000,1052366
2022-01-20,265500,847837
2022-01-19,261500,1051785
2022-01-18,272000,1070047
2022-01-17,265000,465947
2022-01-14,263500,551059
2022-01-13,266500,1036408
2022-01-12,264500,1366162
2022-01-11,241500,453993
2022-01-10,246000,270450
2022-01-07,247000,440815
2022-01-06,247500,534275
2022-01-05,251000,568026
