날짜,종가,거래량
2023-03-27,723000,253432
2023-03-24,719000,266419
2023-03-23,746000,294624
2023-03-22,732000,241511
2023-03-21,717000,217229
2023-03-20,715000,178753
2023-03-17,721000,344508
2023-03-16,739000,214875
2023-03-15,734000,237535
2023-03-14,725000,291764
2023-03-13,738000,212946
2023-03-10,737000,233482
2023-03-09,732000,406161
2023-03-08,754000,467520
2023-03-07,793000,599331
2023-03-06,781000,754225
2023-03-03,731000,327824
2023-03-02,710000,312760
2023-02-28,696000,272721
2023-02-27,678000,167158
2023-02-24,680000,199538
2023-02-23,681000,224390
2023-02-22,684000,221152
2023-02-21,692000,177333
2023-02-20,692000,260095
2023-02-17,703000,240700
2023-02-16,734000,203038
2023-02-15,726000,270642
2023-02-14,739000,199650
2023-02-13,723000,216393
2023-02-10,735000,198917
2023-02-09,738000,248965
2023-02-08,730000,268936
2023-02-07,711000,207203
2023-02-06,701000,196338
2023-02-03,714000,192762
2023-02-02,716000,235254
2023-02-01,720000,397659
2023-01-31,685000,438716
2023-01-30,687000,321921
2023-01-27,687000,264725
2023-01-26,672000,279651
2023-01-25,649000,254026
2023-01-20,619000,152086
2023-01-19,610000,150375
2023-01-18,613000,129238
2023-01-17,616000,133980
2023-01-16,624000,129998
2023-01-13,631000,155677
2023-01-12,629000,240833
2023-01-11,624000,215996
2023-01-10,612000,248950
2023-01-09,600000,227969
2023-01-06,586000,224115
2023-01-05,583000,367433
2023-01-04,603000,223659
2023-01-03,605000,203771
2023-01-02,602000,142102
2022-12-29,591000,197767
2022-12-28,603000,238902
2022-12-27,624000,178861
2022-12-26,624000,124629
2022-12-23,622000,204131
2022-12-22,637000,169014
2022-12-21,634000,165675
2022-12-20,645000,129253
2022-12-19,647000,199805
2022-12-16,667000,270035
2022-12-15,665000,197735
2022-12-14,667000,221590
2022-12-13,643000,200049
2022-12-12,650000,308741
2022-12-09,645000,429503
2022-12-08,693000,296103
2022-12-07,708000,173357
2022-12-06,706000,212031
2022-12-05,697000,219973
2022-12-02,718000,125481
2022-12-01,726000,155973
2022-11-30,729000,254437
2022-11-29,718000,138313
2022-11-28,727000,190161
2022-11-25,725000,225417
2022-11-24,720000,204323
2022-11-23,701000,199131
2022-11-22,680000,185233
2022-11-21,694000,214237
2022-11-18,701000,171763
2022-11-17,700000,288330
2022-11-16,722000,311376
2022-11-15,718000,584477
2022-11-14,759000,429953
2022-11-11,747000,308615
2022-11-10,725000,330044
2022-11-09,738000,210001
2022-11-08,730000,357230
2022-11-07,740000,235945
2022-11-04,733000,267670
2022-11-03,739000,358152
2022-11-02,725000,494088
2022-11-01,760000,407364
2022-10-31,737000,293847
2022-10-28,727000,475602
2022-10-27,727000,782184
2022-10-26,677000,449885
2022-10-25,655000,277578
2022-10-24,650000,460450
2022-10-21,627000,728698
2022-10-20,589000,301434
2022-10-19,606000,236214
2022-10-18,605000,186952
2022-10-17,605000,209025
2022-10-14,603000,175231
2022-10-13,596000,274635
2022-10-12,610000,302101
2022-10-11,600000,286485
2022-10-07,591000,169198
2022-10-06,585000,175518
2022-10-05,569000,267090
2022-10-04,556000,316160
2022-09-30,546000,304306
2022-09-29,566000,206761
2022-09-28,564000,282787
2022-09-27,587000,238755
2022-09-26,597000,290293
2022-09-23,610000,224897
2022-09-22,629000,204887
2022-09-21,619000,205622
2022-09-20,634000,409410
2022-09-19,608000,170247
2022-09-16,602000,261922
2022-09-15,615000,256350
2022-09-14,614000,347760
2022-09-13,602000,330971
2022-09-08,571000,267652
2022-09-07,554000,196428
2022-09-06,560000,148884
2022-09-05,566000,147978
2022-09-02,576000,144359
2022-09-01,575000,229244
2022-08-31,598000,259414
2022-08-30,578000,164011
2022-08-29,576000,145630
2022-08-26,586000,128465
2022-08-25,587000,191546
2022-08-24,591000,150398
2022-08-23,587000,262590
2022-08-22,600000,142151
2022-08-19,618000,125008
2022-08-18,624000,178637
2022-08-17,629000,151591
2022-08-16,632000,165034
2022-08-12,623000,171992
2022-08-11,619000,208904
2022-08-10,612000,257198
2022-08-09,615000,330880
2022-08-08,597000,160298
2022-08-05,598000,273716
2022-08-04,589000,206105
2022-08-03,586000,240480
2022-08-02,572000,223615
2022-08-01,583000,339889
2022-07-29,569000,603105
2022-07-28,578000,258164
2022-07-27,556000,163531
2022-07-26,563000,130874
2022-07-25,558000,173284
2022-07-22,568000,143092
2022-07-21,567000,220943
2022-07-20,559000,257037
2022-07-19,545000,134849
2022-07-18,546000,155669
2022-07-15,548000,229081
2022-07-14,541000,329995
2022-07-13,528000,217216
2022-07-12,528000,176818
2022-07-11,527000,175385
2022-07-08,537000,236160
2022-07-07,541000,210515
2022-07-06,522000,212320
2022-07-05,536000,206871
2022-07-04,506000,209007
2022-07-01,512000,339486
2022-06-30,532000,460818
2022-06-29,570000,172702
2022-06-28,581000,235259
2022-06-27,569000,257213
2022-06-24,550000,267270
2022-06-23,533000,276032
2022-06-22,537000,322294
2022-06-21,572000,258060
2022-06-20,559000,253537
2022-06-17,556000,397490
2022-06-16,549000,324363
2022-06-15,528000,218355
2022-06-14,531000,440669
2022-06-13,549000,208536
2022-06-10,560000,194053
2022-06-09,556000,419645
2022-06-08,547000,260244
2022-06-07,536000,492451
2022-06-03,569000,193614
2022-06-02,569000,246437
2022-05-31,575000,586302
2022-05-30,581000,392919
2022-05-27,590000,196176
2022-05-26,582000,203198
2022-05-25,588000,232037
2022-05-24,585000,315943
2022-05-23,611000,213765
2022-05-20,605000,280576
2022-05-19,591000,193112
2022-05-18,603000,202035
2022-05-17,591000,132614
2022-05-16,587000,140125
2022-05-13,589000,247619
2022-05-12,564000,316270
2022-05-11,584000,277659
2022-05-10,593000,388795
2022-05-09,591000,233996
2022-05-06,617000,305865
2022-05-04,612000,201083
2022-05-03,624000,272983
2022-05-02,611000,194770
2022-04-29,611000,402673
2022-04-28,598000,301269
2022-04-27,590000,264329
2022-04-26,581000,144403
2022-04-25,578000,247639
2022-04-22,596000,198306
2022-04-21,610000,175316
2022-04-20,607000,171244
2022-04-19,610000,117792
2022-04-18,601000,165229
2022-04-15,613000,229976
2022-04-14,620000,530368
2022-04-13,599000,362650
2022-04-12,577000,298986
2022-04-11,585000,233199
2022-04-08,601000,257178
2022-04-07,583000,251110
2022-04-06,598000,236192
2022-04-05,600000,357713
2022-04-04,585000,314618
2022-04-01,587000,346173
2022-03-31,596000,655161
2022-03-30,561000,553893
2022-03-29,542000,215431
2022-03-28,533000,206013
2022-03-25,541000,426757
2022-03-24,531000,323285
2022-03-23,520000,389211
2022-03-22,509000,176727
2022-03-21,504000,230907
2022-03-18,504000,340756
2022-03-17,508000,375000
2022-03-16,498000,301513
2022-03-15,487000,275308
2022-03-14,491000,652287
2022-03-11,481000,607493
2022-03-10,503000,423412
2022-03-08,497000,403055
2022-03-07,511000,339783
2022-03-04,528000,324960
2022-03-03,551000,149397
2022-03-02,547000,277236
2022-02-28,548000,247980
2022-02-25,539000,249930
2022-02-24,516000,382354
2022-02-23,549000,151387
2022-02-22,541000,196900
2022-02-21,553000,154813
2022-02-18,555000,178702
2022-02-17,557000,391192
2022-02-16,540000,220846
2022-02-15,530000,231203
2022-02-14,526000,441284
2022-02-11,547000,365615
2022-02-10,569000,294896
2022-02-09,566000,330303
2022-02-08,556000,665790
2022-02-07,568000,375857
2022-02-04,587000,439674
2022-02-03,584000,536499
2022-01-28,584000,874174
2022-01-27,594000,600549
2022-01-26,633000,329310
2022-01-25,642000,463077
2022-01-24,682000,281941
2022-01-21,684000,261918
2022-01-20,688000,375814
2022-01-19,661000,320317
2022-01-18,675000,487240
2022-01-17,641000,257927
2022-01-14,647000,245855
2022-01-13,666000,313767
2022-01-12,659000,437843
2022-01-11,627000,272004
2022-01-10,624000,261638
2022-01-07,636000,458320
