날짜,종가,거래량
2024-02-06,111600,5169164
2024-02-05,118300,6726216
2024-02-02,119500,8478816
2024-02-01,106300,3751067
2024-01-31,102900,3793928
2024-01-30,98000,3463949
2024-01-29,99900,3200604
2024-01-26,94400,2383070
2024-01-25,93000,3397759
2024-01-24,87900,882524
2024-01-23,87900,917374
2024-01-22,87200,1060021
2024-01-19,87600,831282
2024-01-18,87300,840897
2024-01-17,87900,961515
2024-01-16,89800,836055
2024-01-15,90900,956800
2024-01-12,88300,923693
2024-01-11,89700,1472306
2024-01-10,90500,1123770
2024-01-09,89100,1384540
2024-01-08,88900,1397056
2024-01-05,91600,1110042
2024-01-04,92900,1589156
2024-01-03,93800,1694613
2024-01-02,97600,1341485
2023-12-28,100000,2100873
2023-12-27,97000,1040291
2023-12-26,96300,1043738
2023-12-22,95600,1331329
2023-12-21,95400,2479053
2023-12-20,95000,3016274
2023-12-19,89300,627320
2023-12-18,89400,907576
2023-12-15,89300,1991815
2023-12-14,87200,1465254
2023-12-13,87400,601164
2023-12-12,87400,1091566
2023-12-11,87100,780527
2023-12-08,86400,834740
2023-12-07,85100,675617
2023-12-06,84500,765813
2023-12-05,84100,572456
2023-12-04,84100,1026876
2023-12-01,85800,695821
2023-11-30,85900,1896215
2023-11-29,86000,1346329
2023-11-28,84600,774545
2023-11-27,84100,539991
2023-11-24,84200,594791
2023-11-23,84500,636051
2023-11-22,83100,730476
2023-11-21,83600,916802
2023-11-20,84400,973922
2023-11-17,85200,1271006
2023-11-16,84500,2107692
2023-11-15,81500,2150765
2023-11-14,78200,1037469
2023-11-13,77000,518786
2023-11-10,77000,660121
2023-11-09,77500,837826
2023-11-08,77000,1038502
2023-11-07,77500,1285076
2023-11-06,79000,2083115
2023-11-03,77600,1314264
2023-11-02,78500,1387393
2023-11-01,77400,754912
2023-10-31,76900,1040116
2023-10-30,78100,1211921
2023-10-27,79700,1115007
2023-10-26,81000,1097964
2023-10-25,82000,609588
2023-10-24,82100,892518
2023-10-23,83000,816603
2023-10-20,81700,1257281
2023-10-19,84100,1082319
2023-10-18,83900,1037347
2023-10-17,82300,1050207
2023-10-16,83900,957963
2023-10-13,84200,881827
2023-10-12,84500,842777
2023-10-11,84500,1561647
2023-10-10,84100,2220163
2023-10-06,85200,1594554
2023-10-05,83500,1483105
2023-10-04,81900,1734756
2023-09-27,81400,1147397
2023-09-26,80900,828358
2023-09-25,82100,1163419
2023-09-22,80200,620891
2023-09-21,79800,650659
2023-09-20,81400,1466060
2023-09-19,79400,621704
2023-09-18,79400,571336
2023-09-15,80100,1406794
2023-09-14,79200,770400
2023-09-13,78500,915335
2023-09-12,77700,615337
2023-09-11,77600,462259
2023-09-08,77800,470141
2023-09-07,78300,950333
2023-09-06,78900,693599
2023-09-05,79100,623988
2023-09-04,80000,625059
2023-09-01,79700,430154
2023-08-31,80200,1221196
2023-08-30,80400,642079
2023-08-29,80200,1066302
2023-08-28,78300,465264
2023-08-25,78100,656919
2023-08-24,78800,732961
2023-08-23,78700,541701
2023-08-22,78800,563960
2023-08-21,78100,483738
2023-08-18,78400,631497
2023-08-17,78400,1085644
2023-08-16,78000,701727
2023-08-14,78700,875348
2023-08-11,80300,1290039
2023-08-10,78900,1050522
2023-08-09,78900,946574
2023-08-08,78300,1527761
2023-08-07,77600,2254858
2023-08-04,80600,616785
2023-08-03,80700,989975
2023-08-02,80000,2159024
2023-08-01,83300,1129424
2023-07-31,82700,1143605
2023-07-28,84200,1838414
2023-07-27,83100,1863363
2023-07-26,82600,2126961
2023-07-25,84600,1095142
2023-07-24,83500,969395
2023-07-21,84500,769963
2023-07-20,84300,1040267
2023-07-19,86000,709966
2023-07-18,85900,962946
2023-07-17,86600,968236
2023-07-14,88700,1212425
2023-07-13,87500,989972
2023-07-12,88400,798856
2023-07-11,88500,802263
2023-07-10,87500,870366
2023-07-07,87900,982277
2023-07-06,89000,1394753
2023-07-05,88100,950585
2023-07-04,88900,963786
2023-07-03,88500,951562
2023-06-30,88500,1899152
2023-06-29,86000,761277
2023-06-28,86400,953623
2023-06-27,86200,1041380
2023-06-26,85500,1332113
2023-06-23,83400,895139
2023-06-22,83400,764933
2023-06-21,83900,1636970
2023-06-20,81700,700544
2023-06-19,82300,592234
2023-06-16,81600,1396059
2023-06-15,82300,976819
2023-06-14,83000,1331782
2023-06-13,82300,1027454
2023-06-12,81600,1076108
2023-06-09,82900,1423561
2023-06-08,81400,2402672
2023-06-07,82000,3985993
2023-06-05,86200,689610
2023-06-02,85200,894151
2023-06-01,84200,1365020
2023-05-31,85900,1496401
2023-05-30,85600,1336978
2023-05-26,87400,848329
2023-05-25,87100,1341962
2023-05-24,89100,606275
2023-05-23,88700,784013
2023-05-22,88800,966583
2023-05-19,88700,1125650
2023-05-18,89900,1385713
2023-05-17,88100,1077219
2023-05-16,87300,1866373
2023-05-15,90000,1056421
2023-05-12,89400,1133345
2023-05-11,90100,2250100
2023-05-10,90000,2778199
2023-05-09,87600,1237173
2023-05-08,87100,1094022
2023-05-04,85900,649435
2023-05-03,86500,853646
2023-05-02,86900,1301927
2023-04-28,84500,1648678
2023-04-27,86600,1899151
2023-04-26,85700,3309719
2023-04-25,86600,2444751
2023-04-24,84700,938376
2023-04-21,83300,945223
2023-04-20,84100,1200517
2023-04-19,85400,1758223
2023-04-18,82700,2125174
2023-04-17,84500,1161544
2023-04-14,85300,1163781
2023-04-13,86600,1305756
2023-04-12,86100,2437920
2023-04-11,85000,3307242
2023-04-10,81000,1009786
2023-04-07,80100,1128013
2023-04-06,81000,1364098
2023-04-05,81300,1013013
2023-04-04,80100,1009704
2023-04-03,81200,807758
2023-03-31,81000,1577792
2023-03-30,79400,1033563
2023-03-29,79500,1500632
2023-03-28,76900,792849
2023-03-27,76000,1635935
2023-03-24,77600,1261980
2023-03-23,78400,1361870
2023-03-22,78900,967219
2023-03-21,77700,969220
2023-03-20,78000,997524
2023-03-17,80200,1454231
2023-03-16,79100,1099113
2023-03-15,79600,1755601
2023-03-14,76300,1366264
2023-03-13,78800,1422962
2023-03-10,78000,851372
2023-03-09,78100,1315822
2023-03-08,78900,1306974
2023-03-07,77600,992331
2023-03-06,78500,1204893
2023-03-03,78200,1149778
2023-03-02,77800,1916651
2023-02-28,75300,1666461
2023-02-27,76000,961024
2023-02-24,75300,976800
2023-02-23,76400,1440318
2023-02-22,74500,1281613
2023-02-21,76600,800396
2023-02-20,76300,847290
2023-02-17,76400,1121854
2023-02-16,76500,2208024
2023-02-15,72600,1073567
2023-02-14,73500,1151903
2023-02-13,73200,1443643
2023-02-10,72400,1067878
2023-02-09,71700,1074569
2023-02-08,71500,1154049
2023-02-07,71300,1352790
2023-02-06,70500,1326873
2023-02-03,71200,2211215
2023-02-02,69700,1930702
2023-02-01,69500,1858058
2023-01-31,66800,1938157
2023-01-30,68600,2368164
2023-01-27,68700,3718257
2023-01-26,69300,4288992
2023-01-25,65000,739046
2023-01-20,64300,574744
2023-01-19,64300,644579
2023-01-18,64700,1044133
2023-01-17,65000,1127634
2023-01-16,64600,1202348
2023-01-13,65300,1611359
2023-01-12,63900,1374463
2023-01-11,64200,947231
2023-01-10,63900,920688
2023-01-09,64100,2081818
2023-01-06,61500,1687827
2023-01-05,61100,1591393
2023-01-04,62000,1051604
2023-01-03,62400,1238318
2023-01-02,61500,1548935
2022-12-29,59300,1172767
2022-12-28,60900,1834051
2022-12-27,64100,1200679
2022-12-26,63700,856734
2022-12-23,62700,772642
2022-12-22,63500,1004592
2022-12-21,62000,810736
2022-12-20,62400,1458403
2022-12-19,62400,1296891
2022-12-16,64100,1126438
2022-12-15,64100,878566
2022-12-14,64100,1960769
2022-12-13,62500,3121687
2022-12-12,65100,687218
2022-12-09,65200,1011844
2022-12-08,64700,1271219
2022-12-07,65000,743679
2022-12-06,65100,825203
2022-12-05,65600,1148365
2022-12-02,66500,1451053
2022-12-01,68600,1086698
2022-11-30,68600,1970987
2022-11-29,67300,1411202
2022-11-28,65400,812308
2022-11-25,65400,738533
2022-11-24,65900,815880
2022-11-23,66300,1166893
2022-11-22,65200,987141
2022-11-21,65200,1375558
2022-11-18,66000,1278122
2022-11-17,66300,1549193
2022-11-16,67800,1189821
2022-11-15,68500,1829393
2022-11-14,69900,2220166
2022-11-11,68000,1727900
2022-11-10,66600,1560538
2022-11-09,67400,1568122
2022-11-08,67500,1594999
2022-11-07,67100,1737259
2022-11-04,65300,1147845
2022-11-03,64500,2192426
2022-11-02,66200,1433887
2022-11-01,66300,1115507
2022-10-31,66300,1086997
2022-10-28,66200,1330594
2022-10-27,66000,1192464
2022-10-26,65500,1992922
2022-10-25,66300,2080083
2022-10-24,65300,2361978
2022-10-21,67900,870846
2022-10-20,68400,1273562
2022-10-19,69000,1963016
2022-10-18,69100,1916863
2022-10-17,68700,1036388
2022-10-14,69000,1086325
2022-10-13,68300,1361199
2022-10-12,68200,1359615
2022-10-11,67400,2108101
2022-10-07,71000,1458161
2022-10-06,71500,1587373
2022-10-05,71100,2170561
2022-10-04,72800,1061016
2022-09-30,71900,1400931
2022-09-29,74500,1189442
2022-09-28,73900,1331903
2022-09-27,76500,992152
2022-09-26,74800,1056001
2022-09-23,77600,686516
2022-09-22,79200,807799
2022-09-21,79700,721083
2022-09-20,80400,702213
2022-09-19,80800,676114
2022-09-16,81100,1358942
2022-09-15,80000,799235
2022-09-14,80300,1081881
2022-09-13,81300,1465046
2022-09-08,80900,1386173
2022-09-07,82300,1524189
2022-09-06,81400,622838
2022-09-05,81000,657587
2022-09-02,80800,1379416
2022-09-01,80200,1210194
2022-08-31,80800,1334049
2022-08-30,80100,1047591
2022-08-29,77500,747352
2022-08-26,78900,780703
2022-08-25,79100,1039468
2022-08-24,76600,1189786
2022-08-23,77400,1088262
2022-08-22,77400,975563
2022-08-19,77200,1602176
2022-08-18,76700,2165092
2022-08-17,78700,2196306
2022-08-16,82000,817498
2022-08-12,82400,1508627
2022-08-11,80800,1200789
2022-08-10,80700,628447
2022-08-09,81500,956573
2022-08-08,81400,970648
2022-08-05,80500,1082833
2022-08-04,81300,928079
2022-08-03,81300,826712
2022-08-02,81200,1235041
2022-08-01,80400,1076252
2022-07-29,81200,1386182
2022-07-28,80500,1244658
2022-07-27,80800,1979637
2022-07-26,82500,916020
2022-07-25,82300,1609816
2022-07-22,80900,2171648
2022-07-21,82000,1627950
2022-07-20,81600,1326440
2022-07-19,82100,1564515
2022-07-18,80100,920632
2022-07-15,79100,1124239
2022-07-14,78800,1274628
2022-07-13,79800,1268356
2022-07-12,78700,1072282
2022-07-11,78000,1256309
2022-07-08,76800,1079764
2022-07-07,75700,1440566
2022-07-06,75400,1447986
2022-07-05,78400,1012601
2022-07-04,78500,1209482
2022-07-01,78000,1008059
2022-06-30,77300,2359713
2022-06-29,76900,3706637
2022-06-28,81900,1318216
2022-06-27,80900,1674410
2022-06-24,77500,1393958
2022-06-23,77200,1421036
2022-06-22,76400,976273
2022-06-21,77300,965857
2022-06-20,75500,756170
2022-06-17,76100,1738668
2022-06-16,77200,1265972
2022-06-15,78100,1553995
2022-06-14,78000,1474598
2022-06-13,79200,1475605
2022-06-10,82400,1124577
2022-06-09,82200,1717654
2022-06-08,81800,1490956
2022-06-07,83000,872946
2022-06-03,83500,1255605
2022-06-02,85000,1354899
2022-05-31,85700,2198507
2022-05-30,83600,789515
2022-05-27,82900,1039995
2022-05-26,82400,1047356
2022-05-25,82600,835944
2022-05-24,83300,680977
2022-05-23,84200,750733
2022-05-20,83900,979637
2022-05-19,82100,1297520
2022-05-18,84500,1529946
2022-05-17,85200,1184480
2022-05-16,85200,1445964
2022-05-13,86300,1718335
2022-05-12,86300,1959270
2022-05-11,86100,2547434
2022-05-10,84100,1718566
2022-05-09,82600,935383
2022-05-06,83900,1370938
2022-05-04,83500,863770
2022-05-03,83500,979717
2022-05-02,84400,1086745
2022-04-29,83800,1207682
2022-04-28,83700,1382712
2022-04-27,83300,2031855
2022-04-26,83500,4533506
2022-04-25,79600,1920943
2022-04-22,79800,1246889
2022-04-21,79900,1634019
2022-04-20,80100,2398505
2022-04-19,78100,788093
2022-04-18,78200,756353
2022-04-15,76700,731037
2022-04-14,76800,1279416
2022-04-13,77900,1148043
2022-04-12,76800,1563310
2022-04-11,77500,2501703
2022-04-08,74900,1135251
2022-04-07,75900,1757029
2022-04-06,76400,2859709
2022-04-05,73800,560715
2022-04-04,73700,708434
2022-04-01,74200,1152881
2022-03-31,74000,1058727
2022-03-30,73700,1715958
2022-03-29,71800,976807
2022-03-28,71400,914926
2022-03-25,71600,800304
2022-03-24,72100,950805
2022-03-23,71800,1537880
2022-03-22,71300,1225597
2022-03-21,70500,1346882
2022-03-18,72000,1414173
2022-03-17,72400,1553721
2022-03-16,72100,1661437
2022-03-15,69200,1136058
2022-03-14,68800,1627411
2022-03-11,70000,1772044
2022-03-10,70700,2006115
2022-03-08,69600,2039889
2022-03-07,71100,1645780
2022-03-04,73100,1000955
2022-03-03,73800,2118453
2022-03-02,72100,2278836
2022-02-28,73800,2079712
2022-02-25,73800,1455219
2022-02-24,73400,2937918
2022-02-23,78000,687070
2022-02-22,77700,852374
2022-02-21,78900,818908
2022-02-18,78700,1095147
2022-02-17,79500,1906307
2022-02-16,79500,1137433
2022-02-15,77600,931425
2022-02-14,77000,1363120
2022-02-11,79000,896933
2022-02-10,79700,1462116
2022-02-09,80300,1283569
2022-02-08,78900,1550679
2022-02-07,78200,2077473
2022-02-04,80700,1239261
2022-02-03,81500,1731174
2022-01-28,82000,1896555
2022-01-27,79100,2992226
2022-01-26,77700,1684912
2022-01-25,76500,2484510
2022-01-24,79000,1287559
2022-01-21,80100,1450121
2022-01-20,81200,1154871
2022-01-19,81000,1345861
2022-01-18,82200,932928
2022-01-17,82700,1032987
2022-01-14,83800,941394
2022-01-13,84900,1131609
2022-01-12,85100,1069621
2022-01-11,84100,1225547
2022-01-10,83800,1818497
2022-01-07,86700,1905888
