날짜,종가,거래량
2022-09-19,177500,702256
2022-09-16,177500,1198083
2022-09-15,185500,816121
2022-09-14,185500,1376920
2022-09-13,179500,1186998
2022-09-08,169000,720435
2022-09-07,169000,456107
2022-09-06,169000,459174
2022-09-05,164500,431171
2022-09-02,164500,427296
2022-09-01,163000,504120
2022-08-31,168000,671065
2022-08-30,168000,725066
2022-08-29,169500,1075515
2022-08-26,163500,528306
2022-08-25,166500,858569
2022-08-24,166000,1114907
2022-08-23,159000,546264
2022-08-22,160000,821824
2022-08-19,157000,777844
2022-08-18,161500,532797
2022-08-17,158500,1183679
2022-08-16,162000,558384
2022-08-12,160000,683358
2022-08-11,160500,1641466
2022-08-10,153000,850820
2022-08-09,151500,1898294
2022-08-08,143500,1193896
2022-08-05,136500,336528
2022-08-04,135500,534503
2022-08-03,136500,514084
2022-08-02,133500,471997
2022-08-01,133500,649284
2022-07-29,131500,979328
2022-07-28,135500,4407062
2022-07-27,116000,351428
2022-07-26,118500,342504
2022-07-25,117500,150301
2022-07-22,116000,365113
2022-07-21,118500,353586
2022-07-20,118000,318270
2022-07-19,113500,188757
2022-07-18,112000,235294
2022-07-15,109000,156374
2022-07-14,110000,317600
2022-07-13,108500,238916
2022-07-12,104000,202906
2022-07-11,108000,109083
2022-07-08,109000,222473
2022-07-07,108000,196782
2022-07-06,106000,251236
2022-07-05,107000,226968
2022-07-04,103000,337632
2022-07-01,104000,490412
2022-06-30,107000,508483
2022-06-29,114500,299900
2022-06-28,117000,128324
2022-06-27,116000,241984
2022-06-24,114500,382690
2022-06-23,112000,504194
2022-06-22,118500,356161
2022-06-21,124500,232913
2022-06-20,125500,263792
2022-06-17,126500,248496
2022-06-16,126500,271418
2022-06-15,125500,432309
2022-06-14,126500,330341
2022-06-13,126000,306941
2022-06-10,130500,179407
2022-06-09,132500,365125
2022-06-08,129500,162678
2022-06-07,129000,444415
2022-06-03,134000,268429
2022-06-02,135000,623216
2022-05-31,130500,693162
2022-05-30,132000,497750
2022-05-27,128500,1020358
2022-05-26,133000,412177
2022-05-25,133500,545064
2022-05-24,128000,421657
2022-05-23,133500,425566
2022-05-20,136500,1176970
2022-05-19,128500,448836
2022-05-18,124000,310866
2022-05-17,124000,249093
2022-05-16,123500,280894
2022-05-13,127000,338708
2022-05-12,123500,364065
2022-05-11,124000,244301
2022-05-10,126500,372207
2022-05-09,127000,253384
2022-05-06,130500,191924
2022-05-04,132500,201839
2022-05-03,134000,295796
2022-05-02,135000,235666
2022-04-29,136000,350650
2022-04-28,134000,284138
2022-04-27,133500,439957
2022-04-26,131000,527938
2022-04-25,127500,578572
2022-04-22,126000,265611
2022-04-21,130000,282403
2022-04-20,126500,343838
2022-04-19,130000,243997
2022-04-18,129500,423144
2022-04-15,130500,286679
2022-04-14,130500,604179
2022-04-13,127000,300118
2022-04-12,126000,442287
2022-04-11,126500,1313109
2022-04-08,139000,1938837
2022-04-07,124000,338003
2022-04-06,124500,313200
2022-04-05,124500,276085
2022-04-04,122500,187356
2022-04-01,119500,196500
2022-03-31,120500,231838
2022-03-30,119500,280943
2022-03-29,121000,393733
2022-03-28,117000,302074
2022-03-25,117500,463919
2022-03-24,113000,234448
2022-03-23,111000,375260
2022-03-22,107000,184993
2022-03-21,106000,245144
2022-03-18,105500,336805
2022-03-17,106500,725638
2022-03-16,98000,301777
2022-03-15,96600,371312
2022-03-14,98900,586248
2022-03-11,101000,544035
2022-03-10,104000,646089
2022-03-08,103000,986148
2022-03-07,111000,323766
2022-03-04,115000,111903
2022-03-03,117500,193958
2022-03-02,114500,214872
2022-02-28,113500,188356
2022-02-25,114000,196547
2022-02-24,109500,261491
2022-02-23,113500,160475
2022-02-22,113000,184061
2022-02-21,115000,191523
2022-02-18,116000,176016
2022-02-17,115000,333522
2022-02-16,114500,158785
2022-02-15,109000,154037
2022-02-14,109000,218772
2022-02-11,113000,181686
2022-02-10,113000,228366
2022-02-09,115500,198214
2022-02-08,111000,234325
2022-02-07,111500,272587
2022-02-04,114000,140206
2022-02-03,112000,244066
2022-01-28,110500,717089
2022-01-27,108000,744097
2022-01-26,116500,397808
2022-01-25,120000,321852
2022-01-24,124000,245197
2022-01-21,127000,200477
2022-01-20,127500,169339
2022-01-19,125500,191283
2022-01-18,126500,134486
2022-01-17,128000,151445
2022-01-14,130000,167325
2022-01-13,132000,266952
2022-01-12,132500,296466
2022-01-11,126500,363145
2022-01-10,130500,301408
2022-01-07,133500,256719
2022-01-06,134000,385905
2022-01-05,138000,463124
