날짜,종가,거래량
2024-04-01,26000,419177
2024-03-29,24800,355328
2024-03-28,24700,414933
2024-03-27,25300,310380
2024-03-26,25350,242952
2024-03-25,25350,187573
2024-03-22,25750,311175
2024-03-21,25350,763868
2024-03-20,25850,640093
2024-03-19,26450,432366
2024-03-18,27050,244116
2024-03-15,27350,371630
2024-03-14,27200,271701
2024-03-13,27200,288106
2024-03-12,27200,316651
2024-03-11,27500,210718
2024-03-08,27150,472085
2024-03-07,27850,331468
2024-03-06,27800,281194
2024-03-05,28100,307349
2024-03-04,28500,434012
2024-02-29,28950,329220
2024-02-28,29300,1387300
2024-02-27,27650,336551
2024-02-26,28200,219072
2024-02-23,28550,567128
2024-02-22,28050,1608756
2024-02-21,27450,324408
2024-02-20,27700,271570
2024-02-19,27900,476783
2024-02-16,28900,411324
2024-02-15,28300,385151
2024-02-14,27950,284239
2024-02-13,27500,229930
2024-02-08,27300,510630
2024-02-07,27750,288150
2024-02-06,27750,194304
2024-02-05,27350,210692
2024-02-02,27150,372096
2024-02-01,26950,442567
2024-01-31,27600,346056
2024-01-30,28400,207751
2024-01-29,28550,339803
2024-01-26,29300,587266
2024-01-25,30600,406914
2024-01-24,30500,336395
2024-01-23,29850,233755
2024-01-22,29850,425616
2024-01-19,30400,601881
2024-01-18,30300,1223943
2024-01-17,28500,415917
2024-01-16,29150,435724
2024-01-15,29250,563924
2024-01-12,29600,916862
2024-01-11,28700,371109
2024-01-10,28050,174665
2024-01-09,28100,195333
2024-01-08,27850,273106
2024-01-05,28300,297547
2024-01-04,28850,519181
2024-01-03,28350,591149
2024-01-02,27500,327518
2023-12-28,27300,255944
2023-12-27,27100,300455
2023-12-26,27000,292376
2023-12-22,26750,312334
2023-12-21,26700,719065
2023-12-20,27700,300207
2023-12-19,28000,184367
2023-12-18,27700,386129
2023-12-15,28500,575868
2023-12-14,27850,305085
2023-12-13,27700,404509
2023-12-12,27750,359050
2023-12-11,27650,183178
2023-12-08,27600,402692
2023-12-07,27150,291574
2023-12-06,27050,389719
2023-12-05,26850,262874
2023-12-04,26800,399620
2023-12-01,27050,290162
2023-11-30,27350,387857
2023-11-29,27800,356347
2023-11-28,27350,605007
2023-11-27,28050,399207
2023-11-24,28200,223626
2023-11-23,28500,487281
2023-11-22,28350,583738
2023-11-21,27850,330624
2023-11-20,28050,465545
2023-11-17,27150,524025
2023-11-16,27350,542347
2023-11-15,26450,844409
2023-11-14,26550,1149520
2023-11-13,27350,403449
2023-11-10,27750,923385
2023-11-09,29100,461131
2023-11-08,29700,855848
2023-11-07,29100,2431735
2023-11-06,29200,1182257
2023-11-03,30100,448177
2023-11-02,30450,625400
2023-11-01,30600,689124
2023-10-31,28900,549451
2023-10-30,28900,331587
2023-10-27,29650,288737
2023-10-26,29700,337195
2023-10-25,30700,416598
2023-10-24,30700,1341164
2023-10-23,29200,498406
2023-10-20,28200,585470
2023-10-19,29200,402641
2023-10-18,30000,375531
2023-10-17,30400,524383
2023-10-16,29500,320892
2023-10-13,29600,348147
2023-10-12,30350,313323
2023-10-11,30300,657805
2023-10-10,30500,1015284
2023-10-06,31200,654280
2023-10-05,30600,545049
2023-10-04,30500,664980
2023-09-27,30800,353238
2023-09-26,30450,476797
2023-09-25,30000,292266
2023-09-22,30100,421620
2023-09-21,29900,648858
2023-09-20,31000,1103930
2023-09-19,30600,1317023
2023-09-18,29250,255231
2023-09-15,29100,640316
2023-09-14,29100,623193
2023-09-13,27900,985103
2023-09-12,29550,688774
2023-09-11,29200,416960
2023-09-08,29250,618475
2023-09-07,28150,481569
2023-09-06,28450,413702
2023-09-05,28800,883859
2023-09-04,29050,816858
2023-09-01,30050,611450
2023-08-31,30450,934459
2023-08-30,29650,2034101
2023-08-29,31900,502712
2023-08-28,32100,1082726
2023-08-25,30800,626767
2023-08-24,30950,813531
2023-08-23,30300,937585
2023-08-22,31400,1604291
2023-08-21,30350,1228070
2023-08-18,30150,1056459
2023-08-17,29900,1506506
2023-08-16,28550,1042183
2023-08-14,28800,467114
2023-08-11,29000,989330
2023-08-10,28300,728878
2023-08-09,28300,1208381
2023-08-08,28950,2637768
2023-08-07,27100,644381
2023-08-04,26150,317689
2023-08-03,26700,569229
2023-08-02,26400,549674
2023-08-01,27100,495325
2023-07-31,27750,541553
2023-07-28,28150,515476
2023-07-27,27500,668503
2023-07-26,26800,1161222
2023-07-25,28250,420844
2023-07-24,28250,494812
2023-07-21,28300,564614
2023-07-20,29200,1483387
2023-07-19,30050,940680
2023-07-18,30050,1252382
2023-07-17,30350,1835899
2023-07-14,29450,2017766
2023-07-13,27450,455436
2023-07-12,27800,370586
2023-07-11,27800,384200
2023-07-10,27600,481745
2023-07-07,27500,457735
2023-07-06,28100,751827
2023-07-05,28600,691577
2023-07-04,28850,411466
2023-07-03,28850,967614
2023-06-30,29350,558248
2023-06-29,29350,1183721
2023-06-28,29800,2007533
2023-06-27,27950,669303
2023-06-26,28500,1662023
2023-06-23,28500,1856241
2023-06-22,27100,567119
2023-06-21,27850,616040
2023-06-20,27900,484268
2023-06-19,27900,741801
2023-06-16,27900,872712
2023-06-15,26900,502385
2023-06-14,27350,1118090
2023-06-13,28150,2990501
2023-06-12,26400,860216
2023-06-09,25400,870749
2023-06-08,24800,392880
2023-06-07,24950,341152
2023-06-05,25150,368251
2023-06-02,25300,309812
2023-06-01,24950,432403
2023-05-31,25300,566987
2023-05-30,25000,491240
2023-05-26,24450,291423
2023-05-25,24650,286370
2023-05-24,24900,473028
2023-05-23,24350,826527
2023-05-22,24800,382243
2023-05-19,24700,634813
2023-05-18,24750,639586
2023-05-17,25600,490394
2023-05-16,25700,812030
2023-05-15,24700,554892
2023-05-12,25300,478973
2023-05-11,25200,512969
2023-05-10,24800,518581
2023-05-09,24900,973493
2023-05-08,25650,1163981
2023-05-04,26750,3758716
2023-05-03,26700,4835577
2023-05-02,25600,2557187
2023-04-28,24400,6284675
2023-04-27,22650,540020
2023-04-26,21950,751054
2023-04-25,21200,251037
2023-04-24,21550,377407
2023-04-21,21400,289197
2023-04-20,21850,364736
2023-04-19,21800,652312
2023-04-18,22250,378264
2023-04-17,22250,479888
2023-04-14,22650,322799
2023-04-13,22500,301669
2023-04-12,22750,398432
2023-04-11,23200,197600
2023-04-10,22750,632393
2023-04-07,23500,386857
2023-04-06,23700,653577
2023-04-05,24200,1051928
2023-04-04,23200,1202351
2023-04-03,22550,488853
2023-03-31,22350,648211
2023-03-30,22300,424566
2023-03-29,22300,461810
2023-03-28,22650,875207
2023-03-27,22350,1424546
2023-03-24,21350,7855345
2023-03-23,23500,403921
2023-03-22,24400,253114
2023-03-21,24800,385186
2023-03-20,24700,778170
2023-03-17,23900,624859
2023-03-16,22850,352951
2023-03-15,23000,309236
2023-03-14,22350,257965
2023-03-13,22850,301874
2023-03-10,23050,374824
2023-03-09,22800,405064
2023-03-08,22250,127347
2023-03-07,22250,112060
2023-03-06,22350,168467
2023-03-03,22000,108571
2023-03-02,22250,196945
2023-02-28,22150,193794
2023-02-27,22150,288372
2023-02-24,21200,108451
2023-02-23,21500,115166
2023-02-22,21500,118060
2023-02-21,21400,205074
2023-02-20,21900,131336
2023-02-17,21800,227939
2023-02-16,22800,243143
2023-02-15,22850,479124
2023-02-14,22400,251863
2023-02-13,22050,137350
2023-02-10,22050,141298
2023-02-09,22050,149419
2023-02-08,22150,228864
2023-02-07,22250,145497
2023-02-06,22500,116266
2023-02-03,22600,127995
2023-02-02,22550,220900
2023-02-01,22050,104321
2023-01-31,22300,169590
2023-01-30,21850,157342
2023-01-27,22400,182805
2023-01-26,22000,208296
2023-01-25,22150,390144
2023-01-20,21850,464101
2023-01-19,20750,213449
2023-01-18,20150,67838
2023-01-17,20050,102185
2023-01-16,20300,228059
2023-01-13,20450,203332
2023-01-12,20900,374543
2023-01-11,20250,204791
2023-01-10,19700,192642
2023-01-09,19400,75586
2023-01-06,19200,173528
2023-01-05,19000,143483
2023-01-04,19100,410787
2023-01-03,18350,591444
2023-01-02,17500,454559
2022-12-29,17400,109866
2022-12-28,17200,169521
2022-12-27,16650,279934
2022-12-26,16850,130981
2022-12-23,17000,135856
2022-12-22,17400,73457
2022-12-21,17250,54898
2022-12-20,17400,98530
2022-12-19,17750,47540
2022-12-16,17650,84117
2022-12-15,17700,75045
2022-12-14,17600,60322
2022-12-13,17350,65187
2022-12-12,17400,54561
2022-12-09,17550,52438
2022-12-08,17050,68159
2022-12-07,17300,70652
2022-12-06,17450,99914
2022-12-05,17950,36518
2022-12-02,17900,65177
2022-12-01,18050,92853
2022-11-30,18100,47338
2022-11-29,17900,88959
2022-11-28,18150,68725
2022-11-25,18350,83402
2022-11-24,18400,67475
2022-11-23,18100,75075
2022-11-22,17850,145579
2022-11-21,18200,138019
2022-11-18,18900,194604
2022-11-17,19200,70595
2022-11-16,19450,91568
2022-11-15,19250,130056
2022-11-14,19400,86361
2022-11-11,19400,107592
2022-11-10,19100,105877
2022-11-09,19300,108725
2022-11-08,19300,129050
2022-11-07,18850,68346
2022-11-04,18500,168603
2022-11-03,18600,135490
2022-11-02,18400,128849
2022-11-01,18050,160193
2022-10-31,17250,74225
2022-10-28,17200,112072
2022-10-27,17100,99630
2022-10-26,16950,134174
2022-10-25,17500,67299
2022-10-24,17500,79949
2022-10-21,17800,86468
2022-10-20,17650,75181
2022-10-19,18050,117217
2022-10-18,17800,88896
2022-10-17,17750,79414
2022-10-14,17350,174827
2022-10-13,16950,186668
2022-10-12,17700,90904
2022-10-11,17800,146431
2022-10-07,18850,87489
2022-10-06,19150,68890
2022-10-05,19050,119420
2022-10-04,19400,102956
2022-09-30,18900,125344
2022-09-29,19300,111164
2022-09-28,19250,163032
2022-09-27,20000,134157
2022-09-26,20350,276638
2022-09-23,22000,192426
2022-09-22,22100,202288
2022-09-21,21900,120579
2022-09-20,22250,141933
2022-09-19,21850,155432
2022-09-16,22400,291820
2022-09-15,22500,502889
2022-09-14,20950,109222
2022-09-13,21350,85371
2022-09-08,20950,90344
2022-09-07,21050,78302
2022-09-06,21150,85147
2022-09-05,20750,89885
2022-09-02,20550,51562
2022-09-01,20400,87282
2022-08-31,20700,64836
2022-08-30,20500,106108
2022-08-29,19850,150606
2022-08-26,20350,68211
2022-08-25,20350,51218
2022-08-24,20350,112692
2022-08-23,20400,110078
2022-08-22,21000,178999
2022-08-19,21500,276834
2022-08-18,20650,53295
2022-08-17,21050,128912
2022-08-16,21250,73986
2022-08-12,21350,127110
2022-08-11,20850,253093
2022-08-10,20550,49825
2022-08-09,20450,73848
2022-08-08,20550,55736
2022-08-05,20850,71949
2022-08-04,21150,81195
2022-08-03,20800,55601
2022-08-02,20650,108686
2022-08-01,21300,47904
2022-07-29,21400,54352
2022-07-28,21450,105908
2022-07-27,21150,65390
2022-07-26,21100,260930
2022-07-25,20350,46141
2022-07-22,20450,68736
2022-07-21,20300,51539
2022-07-20,20300,156302
2022-07-19,20250,144551
2022-07-18,19500,68810
2022-07-15,19150,60670
2022-07-14,19100,68593
2022-07-13,18800,60561
2022-07-12,18750,119802
2022-07-11,19350,71333
2022-07-08,19400,58073
2022-07-07,19350,123955
2022-07-06,19400,69529
2022-07-05,19500,122424
2022-07-04,19300,112077
2022-07-01,19500,177759
2022-06-30,19400,109563
2022-06-29,19250,240343
2022-06-28,19350,155486
2022-06-27,19000,126765
2022-06-24,18600,241962
2022-06-23,17000,346463
2022-06-22,17500,278934
2022-06-21,18900,86569
2022-06-20,18900,207272
2022-06-17,20000,208757
2022-06-16,19850,178588
2022-06-15,19800,346482
2022-06-14,20400,372358
2022-06-13,21200,312395
2022-06-10,22600,84038
2022-06-09,22550,87526
2022-06-08,22750,79727
2022-06-07,22700,102822
2022-06-03,22700,122954
2022-06-02,22700,97755
2022-05-31,22850,242673
2022-05-30,23300,74898
2022-05-27,23200,126198
2022-05-26,22850,232727
2022-05-25,23350,112626
2022-05-24,23350,102862
2022-05-23,23950,130975
2022-05-20,23700,90664
2022-05-19,23450,103921
2022-05-18,24000,84598
2022-05-17,23950,107546
2022-05-16,23550,80477
2022-05-13,23600,114058
2022-05-12,23100,410390
2022-05-11,23800,106308
2022-05-10,24000,269893
2022-05-09,24250,186721
2022-05-06,24950,279229
2022-05-04,25600,315067
2022-05-03,25650,540039
2022-05-02,24250,214000
2022-04-29,24850,95074
2022-04-28,24850,144874
2022-04-27,24050,155104
2022-04-26,24550,103493
2022-04-25,24300,154991
2022-04-22,25000,79181
2022-04-21,25300,137279
2022-04-20,24850,143688
2022-04-19,24450,344955
2022-04-18,25050,133342
2022-04-15,25400,114185
2022-04-14,25450,139325
2022-04-13,25250,143796
2022-04-12,25300,219504
2022-04-11,25050,543265
2022-04-08,26450,273543
2022-04-07,26600,607179
2022-04-06,26400,1009292
2022-04-05,25600,209143
2022-04-04,25100,176219
2022-04-01,25150,474877
2022-03-31,25350,477869
2022-03-30,24800,374729
2022-03-29,24850,370425
2022-03-28,24400,324673
2022-03-25,24500,663724
2022-03-24,23750,101920
2022-03-23,23650,126583
2022-03-22,23750,146896
2022-03-21,23300,116483
2022-03-18,23750,117572
2022-03-17,23650,218133
2022-03-16,23750,342247
2022-03-15,23750,505013
2022-03-14,23350,213710
2022-03-11,23050,111869
2022-03-10,22850,111022
2022-03-08,22450,170710
2022-03-07,22400,158366
2022-03-04,22900,109126
2022-03-03,23300,100262
2022-03-02,22850,102818
2022-02-28,22600,114454
2022-02-25,22600,140530
2022-02-24,22050,436846
2022-02-23,22900,231980
2022-02-22,23150,288918
2022-02-21,23600,157866
2022-02-18,24000,191156
2022-02-17,24050,503829
2022-02-16,24300,554350
2022-02-15,23350,202916
2022-02-14,23050,222503
2022-02-11,23400,201825
2022-02-10,23350,215222
2022-02-09,23700,153553
2022-02-08,23750,275772
2022-02-07,23800,354866
2022-02-04,22950,205223
2022-02-03,22550,239845
2022-01-28,22700,266850
2022-01-27,22400,414319
2022-01-26,22350,214103
2022-01-25,22350,342100
2022-01-24,22650,364496
2022-01-21,23500,403171
2022-01-20,24100,1612585
2022-01-19,22800,160606
2022-01-18,22600,148192
2022-01-17,22750,150494
2022-01-14,23100,210482
2022-01-13,23200,248898
2022-01-12,22700,155399
2022-01-11,22150,335679
2022-01-10,22500,317595
2022-01-07,23350,288522
