날짜,종가,거래량
2024-03-28,176200,403175
2024-03-27,180900,454490
2024-03-26,183100,909509
2024-03-25,186300,1545975
2024-03-22,186100,781799
2024-03-21,176500,347919
2024-03-20,178000,405893
2024-03-19,178500,526876
2024-03-18,176400,619889
2024-03-15,162200,303534
2024-03-14,170000,523303
2024-03-13,174400,511431
2024-03-12,166400,406151
2024-03-11,159400,302143
2024-03-08,155600,444469
2024-03-07,158400,261954
2024-03-06,156600,446686
2024-03-05,157600,495576
2024-03-04,167700,398660
2024-02-29,169700,345078
2024-02-28,165800,303492
2024-02-27,167400,410398
2024-02-26,171000,390847
2024-02-23,165600,298915
2024-02-22,165500,732362
2024-02-21,166000,594539
2024-02-20,160100,517364
2024-02-19,152000,259786
2024-02-16,151800,551453
2024-02-15,147600,279133
2024-02-14,144700,292157
2024-02-13,143000,291069
2024-02-08,141300,492877
2024-02-07,137200,714915
2024-02-06,132300,545801
2024-02-05,138600,547653
2024-02-02,145600,886808
2024-02-01,152900,568124
2024-01-31,143500,334496
2024-01-30,144900,601038
2024-01-29,145100,894180
2024-01-26,159400,1664781
2024-01-25,157500,1118343
2024-01-24,177000,405306
2024-01-23,180600,763353
2024-01-22,178100,842646
2024-01-19,192800,805618
2024-01-18,201500,868288
2024-01-17,201000,1847006
2024-01-16,205000,1994054
2024-01-15,189800,672101
2024-01-12,186600,753671
2024-01-11,197700,580904
2024-01-10,201000,355187
2024-01-09,200500,410532
2024-01-08,200000,486217
2024-01-05,211000,796414
2024-01-04,211500,804423
2024-01-03,194100,585194
2024-01-02,205500,882774
2023-12-28,204000,959972
2023-12-27,193000,1083220
2023-12-26,178800,430874
2023-12-22,185500,538026
2023-12-21,193300,1145749
2023-12-20,196400,1235110
2023-12-19,190700,628354
2023-12-18,182300,543345
2023-12-15,186200,706522
2023-12-14,186800,995680
2023-12-13,168700,524182
2023-12-12,177800,465049
2023-12-11,184000,318920
2023-12-08,188000,528558
2023-12-07,186300,415125
2023-12-06,188200,789247
2023-12-05,184000,1057212
2023-12-04,188200,1630049
2023-12-01,176500,793414
2023-11-30,176300,1999542
2023-11-29,168700,2076969
2023-11-28,145500,308503
2023-11-27,142100,181387
2023-11-24,144300,162700
2023-11-23,146000,184017
2023-11-22,147300,162110
2023-11-21,149100,201868
2023-11-20,150100,241101
2023-11-17,148100,207585
2023-11-16,153100,194530
2023-11-15,154900,387617
2023-11-14,148600,302975
2023-11-13,140100,394177
2023-11-10,145800,372601
2023-11-09,153400,364418
2023-11-08,153100,589036
2023-11-07,159000,1795055
2023-11-06,187700,3009335
2023-11-03,149800,682888
2023-11-02,145500,603588
2023-11-01,129400,392109
2023-10-31,130400,713060
2023-10-30,142300,365248
2023-10-27,140200,540827
2023-10-26,136100,638342
2023-10-25,146700,510375
2023-10-24,158400,773743
2023-10-23,153300,737626
2023-10-20,148700,497009
2023-10-19,156500,275772
2023-10-18,162200,272742
2023-10-17,160100,236898
2023-10-16,158000,215814
2023-10-13,161100,198320
2023-10-12,165900,424701
2023-10-11,157700,585403
2023-10-10,152800,454652
2023-10-06,159000,325827
2023-10-05,161200,547461
2023-10-04,157700,650001
2023-09-27,173400,459614
2023-09-26,170800,375404
2023-09-25,175500,338241
2023-09-22,180600,245074
2023-09-21,179400,541076
2023-09-20,187200,241561
2023-09-19,185900,293847
2023-09-18,188000,323661
2023-09-15,193900,558522
2023-09-14,188900,371148
2023-09-13,187500,545983
2023-09-12,195600,562950
2023-09-11,192300,403130
2023-09-08,197200,647233
2023-09-07,197800,640073
2023-09-06,206000,318824
2023-09-05,211000,275279
2023-09-04,212000,272922
2023-09-01,209000,480288
2023-08-31,215000,660987
2023-08-30,219000,1103324
2023-08-29,236500,1273575
2023-08-28,237500,1206347
2023-08-25,220500,1048976
2023-08-24,206500,483133
2023-08-23,201000,794589
2023-08-22,212000,410183
2023-08-21,211500,493102
2023-08-18,211000,664770
2023-08-17,227000,699630
2023-08-16,212500,405672
2023-08-14,217000,343263
2023-08-11,222500,357399
2023-08-10,228000,401856
2023-08-09,224500,442974
2023-08-08,215500,645376
2023-08-07,217000,1186254
2023-08-04,234000,1133603
2023-08-03,244000,1462835
2023-08-02,244500,613152
2023-08-01,247500,1183218
2023-07-31,257500,1349680
2023-07-28,238500,1420014
2023-07-27,239000,2058193
2023-07-26,263000,7192410
2023-07-25,278000,2103047
2023-07-24,281000,3023205
2023-07-21,268000,2240078
2023-07-20,273500,4751983
2023-07-19,279000,4869890
2023-07-18,237500,1880460
2023-07-17,225500,521036
2023-07-14,227500,823038
2023-07-13,223500,1300224
2023-07-12,232500,560170
2023-07-11,236500,385860
2023-07-10,235000,640635
2023-07-07,238000,429406
2023-07-06,238500,547160
2023-07-05,247000,515240
2023-07-04,248500,698223
2023-07-03,249500,513629
2023-06-30,243000,301235
2023-06-29,238000,410271
2023-06-28,239000,687747
2023-06-27,252500,658872
2023-06-26,250500,254027
2023-06-23,253500,415816
2023-06-22,250000,405092
2023-06-21,246000,703175
2023-06-20,254500,438775
2023-06-19,256500,748505
2023-06-16,264500,688354
2023-06-15,255500,1096502
2023-06-14,255500,1608349
2023-06-13,281500,699071
2023-06-12,285000,718538
2023-06-09,273000,579225
2023-06-08,268500,749463
2023-06-07,279000,836119
2023-06-05,265500,350259
2023-06-02,267000,346510
2023-06-01,266000,325156
2023-05-31,270000,900909
2023-05-30,261000,479017
2023-05-26,251500,391430
2023-05-25,253500,446619
2023-05-24,261500,482503
2023-05-23,264000,969042
2023-05-22,251000,595384
2023-05-19,237000,872384
2023-05-18,252500,535808
2023-05-17,258000,437030
2023-05-16,251500,624691
2023-05-15,246000,572154
2023-05-12,239500,752214
2023-05-11,233500,914150
2023-05-10,243500,575641
2023-05-09,245000,685138
2023-05-08,250000,524972
2023-05-04,254500,424056
2023-05-03,254500,726608
2023-05-02,264500,632425
2023-04-28,265000,1038962
2023-04-27,276000,1117823
2023-04-26,262000,1055223
2023-04-25,271500,1938777
2023-04-24,287000,1352240
2023-04-21,302500,1422316
2023-04-20,310000,2790517
2023-04-19,337000,2083650
2023-04-18,325500,2707591
2023-04-17,316000,999830
2023-04-14,314000,1550182
2023-04-13,297000,1410312
2023-04-12,295000,1550701
2023-04-11,317500,2373871
2023-04-10,319000,2682685
2023-04-07,316500,1207341
2023-04-06,316500,1311707
2023-04-05,329500,1295537
2023-04-04,316000,2237065
2023-04-03,328000,2866274
2023-03-31,313500,1986231
2023-03-30,296000,2136323
2023-03-29,288500,1518243
2023-03-28,289000,1585538
2023-03-27,297000,4377177
2023-03-24,268000,2207509
2023-03-23,250000,2584650
2023-03-22,239500,1447367
2023-03-21,227000,724804
2023-03-20,224500,881421
2023-03-17,229500,1075213
2023-03-16,244500,1802388
2023-03-15,231500,782311
2023-03-14,227000,915434
2023-03-13,236000,754143
2023-03-10,234500,1170747
2023-03-09,230500,1428484
2023-03-08,246000,1016583
2023-03-07,245000,1771300
2023-03-06,258000,1412142
2023-03-03,258500,1215182
2023-03-02,250500,1945233
2023-02-28,262000,3791637
2023-02-27,240500,892956
2023-02-24,234000,795350
2023-02-23,227000,985790
2023-02-22,235000,1231899
2023-02-21,250500,1515904
2023-02-20,231000,706917
2023-02-17,230000,944279
2023-02-16,244000,654571
2023-02-15,239000,1182087
2023-02-14,246000,1379694
2023-02-13,232500,878601
2023-02-10,230500,714398
2023-02-09,229500,1083295
2023-02-08,220000,434139
2023-02-07,221000,642608
2023-02-06,215000,465872
2023-02-03,214000,487689
2023-02-02,218500,590181
2023-02-01,211000,376762
2023-01-31,206000,480419
2023-01-30,209500,408209
2023-01-27,208500,661450
2023-01-26,207500,1105519
2023-01-25,191500,633142
2023-01-20,180300,208547
2023-01-19,178000,478275
2023-01-18,184000,344711
2023-01-17,181600,367364
2023-01-16,187400,210187
2023-01-13,187000,312668
2023-01-12,188600,325831
2023-01-11,185500,319865
2023-01-10,181700,510683
2023-01-09,182200,305836
2023-01-06,179000,331428
2023-01-05,177300,459428
2023-01-04,183600,591852
2023-01-03,184300,355387
2023-01-02,185400,810478
2022-12-29,173500,425561
2022-12-28,171400,1224800
2022-12-27,185200,545898
2022-12-26,183100,362778
2022-12-23,182900,390479
2022-12-22,191000,495311
2022-12-21,180600,408025
2022-12-20,184200,444995
2022-12-19,189500,470594
2022-12-16,196100,263367
2022-12-15,195500,287467
2022-12-14,199400,324366
2022-12-13,195000,568790
2022-12-12,196500,352316
2022-12-09,193300,837348
2022-12-08,205700,286918
2022-12-07,206300,283162
2022-12-06,203500,441313
2022-12-05,207300,675113
2022-12-02,221000,254308
2022-12-01,224000,417741
2022-11-30,220100,302752
2022-11-29,217000,211478
2022-11-28,213000,332686
2022-11-25,213500,250537
2022-11-24,212700,403910
2022-11-23,205400,552126
2022-11-22,200500,956366
2022-11-21,212700,414803
2022-11-18,219600,505610
2022-11-17,224700,475668
2022-11-16,231800,522305
2022-11-15,230700,363254
2022-11-14,229000,966461
2022-11-11,231600,1317482
2022-11-10,222500,833962
2022-11-09,225100,833034
2022-11-08,218500,540604
2022-11-07,216900,423539
2022-11-04,221000,431804
2022-11-03,216500,446490
2022-11-02,216000,774949
2022-11-01,228800,385323
2022-10-31,225000,445231
2022-10-28,224300,804746
2022-10-27,214500,417630
2022-10-26,207500,397401
2022-10-25,204300,476593
2022-10-24,211400,379054
2022-10-21,203500,406291
2022-10-20,205000,704156
2022-10-19,217100,1038459
2022-10-18,208800,496075
2022-10-17,204300,422512
2022-10-14,196300,303215
2022-10-13,196000,301467
2022-10-12,194800,343335
2022-10-11,193500,331567
2022-10-07,196000,514713
2022-10-06,195000,521780
2022-10-05,179500,380158
2022-10-04,181400,468835
2022-09-30,177700,458773
2022-09-29,182800,424768
2022-09-28,183100,583209
2022-09-27,192700,599095
2022-09-26,187100,868873
2022-09-23,203700,1045361
2022-09-22,220700,353696
2022-09-21,215000,299307
2022-09-20,214900,401725
2022-09-19,216700,539351
2022-09-16,228500,587293
2022-09-15,230000,1139569
2022-09-14,235400,570158
2022-09-13,234400,491143
2022-09-08,227000,738984
2022-09-07,213000,443823
2022-09-06,211800,335246
2022-09-05,212100,565711
2022-09-02,218900,309753
2022-09-01,219900,523892
2022-08-31,230500,332309
2022-08-30,228600,355132
2022-08-29,222100,520468
2022-08-26,230500,519421
2022-08-25,238000,395375
2022-08-24,231400,466985
2022-08-23,230000,602704
2022-08-22,235400,563681
2022-08-19,243300,850782
2022-08-18,257000,520454
2022-08-17,256500,1354355
2022-08-16,243800,1018339
2022-08-12,237100,454059
2022-08-11,238900,860329
2022-08-10,242500,308976
2022-08-09,245000,315055
2022-08-08,245300,275694
2022-08-05,244300,408061
2022-08-04,244200,405709
2022-08-03,246100,466824
2022-08-02,238100,344769
2022-08-01,240000,588763
2022-07-29,228700,279082
2022-07-28,228500,431340
2022-07-27,226900,186347
2022-07-26,226200,369638
2022-07-25,221700,282153
2022-07-22,222700,759849
2022-07-21,224300,384795
2022-07-20,219700,594149
2022-07-19,213600,350822
2022-07-18,209900,381717
2022-07-15,207500,484577
2022-07-14,213000,729879
2022-07-13,210300,542045
2022-07-12,201600,383552
2022-07-11,209900,323085
2022-07-08,214200,559541
2022-07-07,208300,454116
2022-07-06,211500,652277
2022-07-05,212200,866188
2022-07-04,200800,761029
2022-07-01,198500,1200317
2022-06-30,210000,1225322
2022-06-29,227000,940033
2022-06-28,244600,473027
2022-06-27,239000,509461
2022-06-24,236100,837138
2022-06-23,218100,1326100
2022-06-22,241000,558736
2022-06-21,245400,660409
2022-06-20,252100,523180
2022-06-17,252400,506143
2022-06-16,250300,679827
2022-06-15,242000,599787
2022-06-14,245000,723567
2022-06-13,236900,553768
2022-06-10,236800,444417
2022-06-09,242200,393999
2022-06-08,238600,405049
2022-06-07,240100,729535
2022-06-03,250000,843380
2022-06-02,260300,463943
2022-05-31,259700,1180097
2022-05-30,249900,1046596
2022-05-27,243800,1132868
2022-05-26,247600,1032582
2022-05-25,254200,1544240
2022-05-24,268000,598893
2022-05-23,276600,820698
2022-05-20,273400,1152194
2022-05-19,269100,3223087
2022-05-18,248000,999911
2022-05-17,238400,515676
2022-05-16,231300,717564
2022-05-13,224400,443721
2022-05-12,211000,560534
2022-05-11,225000,415122
2022-05-10,217900,587957
2022-05-09,216700,322779
2022-05-06,223000,661606
2022-05-04,233500,510216
2022-05-03,228400,492746
2022-05-02,221000,356874
2022-04-29,219300,473934
2022-04-28,217200,508155
2022-04-27,221200,580860
2022-04-26,223600,406362
2022-04-25,225000,1020852
2022-04-22,245700,404047
2022-04-21,245800,688194
2022-04-20,241000,480310
2022-04-19,242700,631116
2022-04-18,231400,438306
2022-04-15,235100,370576
2022-04-14,237600,537103
2022-04-13,234000,427073
2022-04-12,230500,578975
2022-04-11,228300,912817
2022-04-08,244000,863128
2022-04-07,234500,658309
2022-04-06,231000,531446
2022-04-05,230300,770547
2022-04-04,229900,486455
2022-04-01,227300,619724
2022-03-31,225800,1340022
2022-03-30,212400,524046
2022-03-29,207900,729564
2022-03-28,197900,516538
2022-03-25,200500,746855
2022-03-24,195000,379807
2022-03-23,194700,635224
2022-03-22,190000,276290
2022-03-21,188500,479157
2022-03-18,186000,949132
2022-03-17,184800,1120276
2022-03-16,171800,599922
2022-03-15,168500,614757
2022-03-14,171000,1084840
2022-03-11,187000,433776
2022-03-10,193700,591633
2022-03-08,185600,700148
2022-03-07,198600,561902
2022-03-04,198000,348845
2022-03-03,204000,362855
2022-03-02,202500,654539
2022-02-28,195000,425741
2022-02-25,191000,705809
2022-02-24,180100,610923
2022-02-23,191700,379022
2022-02-22,191500,707882
2022-02-21,187300,317944
2022-02-18,185700,472704
2022-02-17,184700,623548
2022-02-16,189900,454638
2022-02-15,180500,499021
2022-02-14,179000,440488
2022-02-11,178300,662304
2022-02-10,187800,394439
2022-02-09,190900,506410
2022-02-08,187500,670546
2022-02-07,182700,416129
2022-02-04,180100,444082
2022-02-03,178800,644926
2022-01-28,168800,1247763
2022-01-27,169500,1673823
2022-01-26,190600,914936
2022-01-25,186700,572062
2022-01-24,196500,737351
2022-01-21,198500,399605
2022-01-20,201600,390044
2022-01-19,194100,316584
2022-01-18,198000,391118
2022-01-17,195800,408752
2022-01-14,193500,397342
2022-01-13,194300,476380
2022-01-12,197700,715372
2022-01-11,181100,566978
2022-01-10,186200,595790
2022-01-07,196600,411333
2022-01-06,195700,547337
2022-01-05,198400,682107
