날짜,종가,거래량
2024-04-29,31000,116143
2024-04-26,31050,76425
2024-04-25,31500,60135
2024-04-24,32300,121409
2024-04-23,31250,171030
2024-04-22,32550,77315
2024-04-19,32550,121042
2024-04-18,33850,78326
2024-04-17,33250,37875
2024-04-16,33450,95573
2024-04-15,34650,64878
2024-04-12,35200,63400
2024-04-11,34700,48302
2024-04-09,34600,59916
2024-04-08,34450,54388
2024-04-05,34900,103140
2024-04-04,35950,56440
2024-04-03,35850,78967
2024-04-02,36300,114405
2024-04-01,37600,104672
2024-03-29,36750,77755
2024-03-28,36700,104314
2024-03-27,36800,184561
2024-03-26,37550,127106
2024-03-25,37100,125382
2024-03-22,37650,126384
2024-03-21,38650,283431
2024-03-20,38850,180823
2024-03-19,39100,235278
2024-03-18,37500,118874
2024-03-15,38100,298797
2024-03-14,36900,208479
2024-03-13,38000,453788
2024-03-12,35250,88986
2024-03-11,35200,126138
2024-03-08,33950,185021
2024-03-07,34600,221142
2024-03-06,36150,175561
2024-03-05,36100,204658
2024-03-04,36550,157003
2024-02-29,36900,342010
2024-02-28,38550,212298
2024-02-27,39550,453824
2024-02-26,40350,276141
2024-02-23,40600,982174
2024-02-22,38400,192295
2024-02-21,37450,302080
2024-02-20,37800,166832
2024-02-19,37800,220383
2024-02-16,37500,271474
2024-02-15,38950,590960
2024-02-14,37650,357498
2024-02-13,38600,292863
2024-02-08,39000,824777
2024-02-07,37600,504545
2024-02-06,36350,478651
2024-02-05,37800,675857
2024-02-02,40650,693001
2024-02-01,40500,1183475
2024-01-31,46500,2036679
2024-01-30,46400,1380599
2024-01-29,43500,1341815
2024-01-26,52900,2854315
2024-01-25,42450,384996
2024-01-24,42700,413469
2024-01-23,43800,477939
2024-01-22,47150,646131
2024-01-19,46650,558619
2024-01-18,47000,871068
2024-01-17,43200,583765
2024-01-16,43650,1405637
2024-01-15,41200,638775
2024-01-12,41200,3284182
2024-01-11,39150,1950841
2024-01-10,36850,3845084
2024-01-09,31600,253725
2024-01-08,29950,99081
2024-01-05,29300,67319
2024-01-04,30300,88324
2024-01-03,30150,72130
2024-01-02,30200,80170
2023-12-28,29300,60712
2023-12-27,28650,21321
2023-12-26,28950,27381
2023-12-22,29300,26212
2023-12-21,29150,64006
2023-12-20,29000,67518
2023-12-19,27800,25151
2023-12-18,28250,18253
2023-12-15,28100,17425
2023-12-14,27900,19214
2023-12-13,28000,17098
2023-12-12,27750,18456
2023-12-11,28100,23604
2023-12-08,27750,29911
2023-12-07,27050,20952
2023-12-06,27300,10146
2023-12-05,27350,19935
2023-12-04,27250,24085
2023-12-01,27400,22504
2023-11-30,27350,20653
2023-11-29,27400,38272
2023-11-28,27150,61280
2023-11-27,27500,30169
2023-11-24,28300,27670
2023-11-23,28200,17703
2023-11-22,27950,10884
2023-11-21,28000,22040
2023-11-20,28350,31784
2023-11-17,27750,28482
2023-11-16,28700,61037
2023-11-15,28150,30924
2023-11-14,27950,17799
2023-11-13,27550,28740
2023-11-10,28000,16800
2023-11-09,28000,29724
2023-11-08,27700,30681
2023-11-07,28100,63272
2023-11-06,27550,45343
2023-11-03,27850,32454
2023-11-02,27850,40014
2023-11-01,27600,53622
2023-10-31,27900,111499
2023-10-30,27600,60220
2023-10-27,26750,130241
2023-10-26,26500,87159
2023-10-25,26700,85009
2023-10-24,25550,70727
2023-10-23,25250,40000
2023-10-20,25950,54500
2023-10-19,26550,68248
2023-10-18,26950,126077
2023-10-17,28350,308911
2023-10-16,25350,17937
2023-10-13,25500,33337
2023-10-12,25750,80297
2023-10-11,24000,65146
2023-10-10,24000,20219
2023-10-06,24650,10856
2023-10-05,24000,24076
2023-10-04,23950,38492
2023-09-27,24800,14013
2023-09-26,24650,16710
2023-09-25,24950,13244
2023-09-22,25000,26326
2023-09-21,25300,24879
2023-09-20,25850,21164
2023-09-19,25750,25215
2023-09-18,26400,20042
2023-09-15,26400,14142
2023-09-14,26250,19346
2023-09-13,26050,24828
2023-09-12,26350,29832
2023-09-11,26650,26261
2023-09-08,26650,36820
2023-09-07,27350,56247
2023-09-06,26900,85107
2023-09-05,26850,59455
2023-09-04,26600,24647
2023-09-01,26700,40724
2023-08-31,26900,60362
2023-08-30,26050,20943
2023-08-29,26050,14020
2023-08-28,25700,23287
2023-08-25,25400,14813
2023-08-24,25950,26336
2023-08-23,25400,29684
2023-08-22,24850,77382
2023-08-21,26100,21818
2023-08-18,26500,31032
2023-08-17,26600,32354
2023-08-16,26500,30782
2023-08-14,26950,43631
2023-08-11,26700,33489
2023-08-10,26400,53277
2023-08-09,26600,42452
2023-08-08,26900,66049
2023-08-07,26950,53696
2023-08-04,26650,39537
2023-08-03,26400,40548
2023-08-02,26600,83884
2023-08-01,26500,74644
2023-07-31,26300,117320
2023-07-28,24600,31199
2023-07-27,24900,32342
2023-07-26,24000,49473
2023-07-25,24250,22434
2023-07-24,24900,49741
2023-07-21,25500,23075
2023-07-20,25400,25297
2023-07-19,25000,29695
2023-07-18,24900,38468
2023-07-17,24850,17295
2023-07-14,24600,30746
2023-07-13,24600,22094
2023-07-12,24800,20029
2023-07-11,24700,19094
2023-07-10,24250,29540
2023-07-07,24350,37306
2023-07-06,24650,47682
2023-07-05,24950,85119
2023-07-04,25850,40883
2023-07-03,25750,42440
2023-06-30,25200,30865
2023-06-29,25200,47944
2023-06-28,25500,118425
2023-06-27,26700,59835
2023-06-26,26350,183355
2023-06-23,28050,56725
2023-06-22,28800,52552
2023-06-21,28950,49083
2023-06-20,29200,32495
2023-06-19,29300,65151
2023-06-16,28700,30480
2023-06-15,28350,36210
2023-06-14,28300,32033
2023-06-13,28950,88357
2023-06-12,28600,63012
2023-06-09,27550,78920
2023-06-08,28150,41702
2023-06-07,28550,23110
2023-06-05,28750,18676
2023-06-02,28350,33148
2023-06-01,28650,106981
2023-05-31,28250,72683
2023-05-30,28050,28671
2023-05-26,27800,25213
2023-05-25,28000,33136
2023-05-24,27700,42075
2023-05-23,28250,43913
2023-05-22,28450,82600
2023-05-19,27350,37463
2023-05-18,27300,33935
2023-05-17,27350,35364
2023-05-16,26600,47153
2023-05-15,27250,30949
2023-05-12,27050,27269
2023-05-11,27350,22576
2023-05-10,27350,105067
2023-05-09,28100,34962
2023-05-08,28000,25866
2023-05-04,27850,82132
2023-05-03,28800,72234
2023-05-02,29700,78941
2023-04-28,28100,45880
2023-04-27,28850,68649
2023-04-26,28150,29181
2023-04-25,28250,65747
2023-04-24,28650,80934
2023-04-21,30350,53149
2023-04-20,30550,109270
2023-04-19,31500,248720
2023-04-18,30900,442974
2023-04-17,30800,232982
2023-04-14,27700,41370
2023-04-13,27300,26835
2023-04-12,27300,73590
2023-04-11,26700,51211
2023-04-10,26200,38004
2023-04-07,26100,22508
2023-04-06,26000,71663
2023-04-05,26950,41223
2023-04-04,26850,35954
2023-04-03,26550,52189
2023-03-31,26550,79044
2023-03-30,26800,108358
2023-03-29,28200,18914
2023-03-28,28050,23663
2023-03-27,28000,27896
2023-03-24,28550,15698
2023-03-23,28550,18963
2023-03-22,28800,31880
2023-03-21,29050,22975
2023-03-20,29150,25034
2023-03-17,29000,21142
2023-03-16,28800,29530
2023-03-15,29300,38350
2023-03-14,28100,57663
2023-03-13,29750,136764
2023-03-10,30550,90503
2023-03-09,30300,92267
2023-03-08,28700,101414
2023-03-07,30650,114679
2023-03-06,29500,82596
2023-03-03,29000,31979
2023-03-02,28800,39612
2023-02-28,29350,96057
2023-02-27,28650,32209
2023-02-24,28100,27388
2023-02-23,28200,69961
2023-02-22,28000,44290
2023-02-21,28400,28649
2023-02-20,28150,17724
2023-02-17,28150,37533
2023-02-16,28300,54403
2023-02-15,28250,73452
2023-02-14,28800,58493
2023-02-13,28450,60149
2023-02-10,28500,94430
2023-02-09,28800,113286
2023-02-08,28750,316207
2023-02-07,26950,28076
2023-02-06,27250,93648
2023-02-03,26750,228533
2023-02-02,25800,56698
2023-02-01,25850,27678
2023-01-31,25800,39334
2023-01-30,26050,31720
2023-01-27,26100,33464
2023-01-26,25950,36837
2023-01-25,26000,75755
2023-01-20,25550,20055
2023-01-19,25400,43704
2023-01-18,25350,43775
2023-01-17,25550,57261
2023-01-16,26350,49762
2023-01-13,26700,84857
2023-01-12,26200,51846
2023-01-11,26650,74884
2023-01-10,25900,88228
2023-01-09,25000,74113
2023-01-06,24150,31278
2023-01-05,24150,32345
2023-01-04,24350,54874
2023-01-03,24600,71230
2023-01-02,23550,44764
2022-12-29,23500,29374
2022-12-28,24000,26079
2022-12-27,24150,43197
2022-12-26,23700,107802
2022-12-23,22800,13296
2022-12-22,22750,12478
2022-12-21,22400,16828
2022-12-20,22550,18279
2022-12-19,22800,13857
2022-12-16,23050,16783
2022-12-15,23150,9775
2022-12-14,22950,25819
2022-12-13,22700,17253
2022-12-12,22750,19472
2022-12-09,23000,16963
2022-12-08,22800,12195
2022-12-07,22950,18435
2022-12-06,23000,16817
2022-12-05,23500,14483
2022-12-02,23350,18850
2022-12-01,23350,20943
2022-11-30,23300,70744
2022-11-29,23350,7923
2022-11-28,23150,26230
2022-11-25,23650,12315
2022-11-24,23550,30072
2022-11-23,23150,19920
2022-11-22,23200,20300
2022-11-21,23350,30071
2022-11-18,24000,28415
2022-11-17,24200,71118
2022-11-16,24950,26065
2022-11-15,25150,18613
2022-11-14,25200,33086
2022-11-11,25000,54432
2022-11-10,24850,30813
2022-11-09,24950,65447
2022-11-08,24500,74186
2022-11-07,23850,51940
2022-11-04,23950,73953
2022-11-03,24100,729858
2022-11-02,23550,15992
2022-11-01,23600,16244
2022-10-31,23350,14063
2022-10-28,22800,8226
2022-10-27,22550,10304
2022-10-26,22250,10323
2022-10-25,22500,6906
2022-10-24,22300,7763
2022-10-21,22100,14046
2022-10-20,22600,10676
2022-10-19,22900,26245
2022-10-18,22800,21554
2022-10-17,22800,137379
2022-10-14,23000,8241
2022-10-13,22250,8899
2022-10-12,23250,6333
2022-10-11,23300,5385
2022-10-07,24250,9265
2022-10-06,23650,3767
2022-10-05,23350,9863
2022-10-04,23800,10886
2022-09-30,23600,8174
2022-09-29,23400,12481
2022-09-28,23300,13941
2022-09-27,24150,9288
2022-09-26,24100,13716
2022-09-23,24650,14099
2022-09-22,25050,10439
2022-09-21,25400,9389
2022-09-20,25250,9394
2022-09-19,24850,22033
2022-09-16,25300,26911
2022-09-15,25950,22052
2022-09-14,26400,20161
2022-09-13,27000,11881
2022-09-08,26750,11643
2022-09-07,26750,20691
2022-09-06,26850,10279
2022-09-05,26750,15034
2022-09-02,26700,11645
2022-09-01,26700,12070
2022-08-31,26950,24168
2022-08-30,26250,13352
2022-08-29,26000,22525
2022-08-26,26650,19509
2022-08-25,26800,22364
2022-08-24,26000,29287
2022-08-23,26400,18374
2022-08-22,26600,19926
2022-08-19,27400,11941
2022-08-18,27700,12208
2022-08-17,27700,17987
2022-08-16,28200,21397
2022-08-12,27900,21057
2022-08-11,27950,36556
2022-08-10,27500,42446
2022-08-09,27950,91066
2022-08-08,26650,26584
2022-08-05,26600,25146
2022-08-04,26850,80232
2022-08-03,27150,15327
2022-08-02,27000,28587
2022-08-01,27750,13548
2022-07-29,27350,12543
2022-07-28,27200,9411
2022-07-27,27200,14459
2022-07-26,27000,10124
2022-07-25,27200,12417
2022-07-22,26800,19927
2022-07-21,27350,11598
2022-07-20,27400,19138
2022-07-19,26900,14747
2022-07-18,26600,18600
2022-07-15,26400,16960
2022-07-14,26350,16162
2022-07-13,26400,17030
2022-07-12,26100,16054
2022-07-11,26300,11791
2022-07-08,26350,11561
2022-07-07,26300,16379
2022-07-06,26000,14831
2022-07-05,26300,10295
2022-07-04,25800,26961
2022-07-01,26200,18952
2022-06-30,26400,13886
2022-06-29,26700,20230
2022-06-28,26650,25756
2022-06-27,26500,16083
2022-06-24,26300,22614
2022-06-23,25400,27360
2022-06-22,25700,48878
2022-06-21,26200,17934
2022-06-20,25850,37203
2022-06-17,26750,24685
2022-06-16,26500,45707
2022-06-15,26150,42172
2022-06-14,26650,74703
2022-06-13,27250,69060
2022-06-10,28700,21115
2022-06-09,28600,54100
2022-06-08,29300,15815
2022-06-07,29400,14619
2022-06-03,29550,17074
2022-06-02,29350,23227
2022-05-31,29700,33480
2022-05-30,29600,30331
2022-05-27,29200,23412
2022-05-26,29050,27748
2022-05-25,29100,30784
2022-05-24,28700,49310
2022-05-23,29200,54788
2022-05-20,29250,61755
2022-05-19,28950,117330
2022-05-18,30250,48708
2022-05-17,30600,62347
2022-05-16,30950,29275
2022-05-13,31100,45513
2022-05-12,30600,27488
2022-05-11,31050,63550
2022-05-10,31600,90253
2022-05-09,32200,72809
2022-05-06,33600,38261
2022-05-04,34250,39354
2022-05-03,34100,150660
2022-05-02,35500,37475
2022-04-29,36350,39996
2022-04-28,36050,24636
2022-04-27,36050,18870
2022-04-26,36600,11978
2022-04-25,36650,34578
2022-04-22,37800,37433
2022-04-21,38600,102930
2022-04-20,37750,23737
2022-04-19,37500,30721
2022-04-18,37500,17060
2022-04-15,37500,24479
2022-04-14,37800,13486
2022-04-13,38150,12551
2022-04-12,37900,15894
2022-04-11,37850,13688
2022-04-08,37800,20601
2022-04-07,38200,19554
2022-04-06,39350,39347
2022-04-05,39750,43548
2022-04-04,39700,38737
2022-04-01,39700,110829
2022-03-31,38450,22562
2022-03-30,38450,22246
2022-03-29,38600,37957
2022-03-28,37650,20239
2022-03-25,37900,18462
2022-03-24,37900,39084
2022-03-23,38500,21528
2022-03-22,38550,30904
2022-03-21,39050,37122
2022-03-18,38300,28198
2022-03-17,38150,31345
2022-03-16,38100,24938
2022-03-15,38200,40501
2022-03-14,38200,149340
2022-03-11,36750,26499
2022-03-10,36300,26025
2022-03-08,34750,16964
2022-03-07,35200,26182
2022-03-04,36500,12431
2022-03-03,36750,32001
2022-03-02,37100,21401
2022-02-28,36700,29660
2022-02-25,36300,37451
2022-02-24,35600,61515
2022-02-23,36000,68878
2022-02-22,34450,41627
2022-02-21,35100,23427
2022-02-18,35150,26223
2022-02-17,35250,51929
2022-02-16,34800,54477
2022-02-15,34000,55024
2022-02-14,34800,49970
2022-02-11,35550,36209
2022-02-10,36100,40310
2022-02-09,36500,53682
2022-02-08,36500,61629
2022-02-07,37350,28270
2022-02-04,37650,65083
2022-02-03,36150,95271
2022-01-28,36350,261319
2022-01-27,39000,85099
2022-01-26,40200,77582
2022-01-25,40200,153228
2022-01-24,41250,114348
2022-01-21,41450,240792
2022-01-20,40450,100072
2022-01-19,39600,56916
2022-01-18,39700,126333
2022-01-17,39300,95949
2022-01-14,39550,166329
2022-01-13,39000,46150
2022-01-12,39450,75627
2022-01-11,39000,151880
2022-01-10,39050,111698
2022-01-07,39300,152846
