날짜,종가,거래량
2024-04-25,5090,1991256
2024-04-24,5540,353477
2024-04-23,5560,742279
2024-04-22,5420,7308978
2024-04-19,5380,590348
2024-04-18,5470,326946
2024-04-17,5410,536133
2024-04-16,5360,921904
2024-04-15,5530,392839
2024-04-12,5490,577554
2024-04-11,5560,725686
2024-04-09,5600,426472
2024-04-08,5710,416349
2024-04-05,5810,493475
2024-04-04,5870,419253
2024-04-03,5800,429338
2024-04-02,5750,420217
2024-04-01,5820,600887
2024-03-29,5900,731102
2024-03-28,6120,634559
2024-03-27,6140,528816
2024-03-26,6090,1608994
2024-03-25,6110,670313
2024-03-22,6230,442403
2024-03-21,6240,432076
2024-03-20,6130,456980
2024-03-19,6190,634071
2024-03-18,6250,471391
2024-03-15,6200,1519379
2024-03-14,6240,815923
2024-03-13,6180,376325
2024-03-12,6190,612608
2024-03-11,6280,437198
2024-03-08,6360,456130
2024-03-07,6320,737276
2024-03-06,6410,671682
2024-03-05,6440,566968
2024-03-04,6540,511680
2024-02-29,6550,1541448
2024-02-28,6630,902244
2024-02-27,6410,789173
2024-02-26,6540,787230
2024-02-23,6610,843556
2024-02-22,6680,901998
2024-02-21,6620,814463
2024-02-20,6630,2201759
2024-02-19,6770,3886797
2024-02-16,6740,3430378
2024-02-15,6730,3163618
2024-02-14,6910,7508497
2024-02-13,8030,2822688
2024-02-08,8080,2115769
2024-02-07,7940,2301631
2024-02-06,7780,3099488
2024-02-05,7920,4673693
2024-02-02,7890,8520969
2024-02-01,7480,18805705
2024-01-31,6530,1876273
2024-01-30,6860,4167793
2024-01-29,6540,2413234
2024-01-26,6110,549999
2024-01-25,6170,1189259
2024-01-24,5980,650508
2024-01-23,6060,1319157
2024-01-22,6370,5456955
2024-01-19,5580,447455
2024-01-18,5550,552434
2024-01-17,5450,439956
2024-01-16,5450,398015
2024-01-15,5480,893878
2024-01-12,5260,408215
2024-01-11,5260,279665
2024-01-10,5290,326977
2024-01-09,5320,413405
2024-01-08,5200,650736
2024-01-05,5420,523689
2024-01-04,5510,355877
2024-01-03,5540,489881
2024-01-02,5600,496012
2023-12-28,5750,369950
2023-12-27,5630,676871
2023-12-26,5840,390064
2023-12-22,5860,423530
2023-12-21,5780,255318
2023-12-20,5810,358664
2023-12-19,5730,431519
2023-12-18,5700,428309
2023-12-15,5710,569051
2023-12-14,5720,1087840
2023-12-13,5700,272819
2023-12-12,5790,503876
2023-12-11,5710,276494
2023-12-08,5770,384384
2023-12-07,5570,317384
2023-12-06,5640,308574
2023-12-05,5600,338447
2023-12-04,5710,274605
2023-12-01,5650,241624
2023-11-30,5670,525559
2023-11-29,5790,475024
2023-11-28,5910,456633
2023-11-27,5760,186630
2023-11-24,5750,181023
2023-11-23,5760,264987
2023-11-22,5730,128090
2023-11-21,5730,211448
2023-11-20,5690,252861
2023-11-17,5650,184359
2023-11-16,5700,175893
2023-11-15,5720,335728
2023-11-14,5660,276497
2023-11-13,5580,356048
2023-11-10,5580,468607
2023-11-09,5790,409152
2023-11-08,5760,401127
2023-11-07,5830,559584
2023-11-06,6070,615943
2023-11-03,5690,408475
2023-11-02,5640,466197
2023-11-01,5550,399249
2023-10-31,5570,681423
2023-10-30,5680,514689
2023-10-27,5560,666323
2023-10-26,5600,602952
2023-10-25,5790,332292
2023-10-24,5760,579550
2023-10-23,5790,426210
2023-10-20,5860,595679
2023-10-19,5900,592845
2023-10-18,6030,911462
2023-10-17,5950,428515
2023-10-16,5940,585747
2023-10-13,6030,732549
2023-10-12,5910,823919
2023-10-11,5750,449079
2023-10-10,5770,566522
2023-10-06,5810,613990
2023-10-05,5670,858044
2023-10-04,5760,1212239
2023-09-27,6100,610444
2023-09-26,6160,703498
2023-09-25,6310,499006
2023-09-22,6330,349698
2023-09-21,6400,466545
2023-09-20,6560,534404
2023-09-19,6490,481894
2023-09-18,6430,464933
2023-09-15,6580,1007392
2023-09-14,6490,808592
2023-09-13,6360,861737
2023-09-12,6370,838219
2023-09-11,6530,1735396
2023-09-08,6530,1724343
2023-09-07,6680,1948027
2023-09-06,6950,1023673
2023-09-05,7020,1098820
2023-09-04,7180,1020134
2023-09-01,7140,1305643
2023-08-31,7210,1348948
2023-08-30,7240,1325021
2023-08-29,7120,968390
2023-08-28,7110,1574430
2023-08-25,6900,1311787
2023-08-24,6940,1685800
2023-08-23,6830,2443483
2023-08-22,6580,1379283
2023-08-21,6630,3865677
2023-08-18,6260,1063040
2023-08-17,6350,1471776
2023-08-16,6350,1549419
2023-08-14,6380,1516772
2023-08-11,6490,3335985
2023-08-10,6300,4585343
2023-08-09,6480,2819173
2023-08-08,6230,2990718
2023-08-07,6030,813067
2023-08-04,6060,1063838
2023-08-03,5960,962886
2023-08-02,5980,1491772
2023-08-01,5870,1414740
2023-07-31,5990,1303476
2023-07-28,5810,1254709
2023-07-27,5860,1808460
2023-07-26,5890,3262414
2023-07-25,6170,4515628
2023-07-24,5910,1938789
2023-07-21,5900,1607621
2023-07-20,5900,1527272
2023-07-19,5820,2405563
2023-07-18,5660,1925491
2023-07-17,5520,1448373
2023-07-14,5410,1234394
2023-07-13,5480,2009494
2023-07-12,5420,2136194
2023-07-11,5240,1199932
2023-07-10,5170,1051907
2023-07-07,5050,1109834
2023-07-06,5150,1172208
2023-07-05,5160,1454159
2023-07-04,5050,938795
2023-07-03,5140,1100575
2023-06-30,5080,1509549
2023-06-29,4955,847922
2023-06-28,4880,837539
2023-06-27,5020,649257
2023-06-26,4980,820943
2023-06-23,5020,820835
2023-06-22,5040,1195186
2023-06-21,5170,1557284
2023-06-20,5130,1095688
2023-06-19,5130,1144083
2023-06-16,5120,1356499
2023-06-15,5070,1064251
2023-06-14,5050,2430803
2023-06-13,5280,3745881
2023-06-12,5310,11354391
2023-06-09,4870,500182
2023-06-08,4915,993356
2023-06-07,4860,935795
2023-06-05,4775,509714
2023-06-02,4660,854532
2023-06-01,4760,1332646
2023-05-31,4840,872390
2023-05-30,4795,481546
2023-05-26,4775,404431
2023-05-25,4750,523947
2023-05-24,4805,859517
2023-05-23,4810,914981
2023-05-22,4645,563819
2023-05-19,4645,711505
2023-05-18,4555,412390
2023-05-17,4480,535873
2023-05-16,4495,592903
2023-05-15,4475,455655
2023-05-12,4430,753983
2023-05-11,4495,585315
2023-05-10,4565,1341160
2023-05-09,4785,916673
2023-05-08,4845,607310
2023-05-04,4770,679290
2023-05-03,4685,549787
2023-05-02,4735,591336
2023-04-28,4660,645645
2023-04-27,4630,842197
2023-04-26,4665,594214
2023-04-25,4675,957711
2023-04-24,4720,675792
2023-04-21,4730,812121
2023-04-20,4730,954958
2023-04-19,4835,1287694
2023-04-18,4850,1690227
2023-04-17,4905,1639894
2023-04-14,4755,916518
2023-04-13,4815,1037081
2023-04-12,4740,1133207
2023-04-11,4720,1349733
2023-04-10,4830,1198502
2023-04-07,4815,1989375
2023-04-06,4740,2107721
2023-04-05,4570,1586889
2023-04-04,4710,1999496
2023-04-03,4540,886788
2023-03-31,4505,2054910
2023-03-30,4350,939304
2023-03-29,4425,1439429
2023-03-28,4275,1242904
2023-03-27,4250,1091036
2023-03-24,4190,969071
2023-03-23,4100,1214141
2023-03-22,4170,801218
2023-03-21,4175,1086806
2023-03-20,4155,1080605
2023-03-17,4155,2552687
2023-03-16,4345,1299005
2023-03-15,4415,2082085
2023-03-14,4540,5493279
2023-03-13,4595,2510803
2023-03-10,4385,830830
2023-03-09,4400,1032764
2023-03-08,4380,986289
2023-03-07,4390,1415517
2023-03-06,4320,1659379
2023-03-03,4125,406988
2023-03-02,4120,634259
2023-02-28,4115,512796
2023-02-27,4080,595091
2023-02-24,4130,660169
2023-02-23,4150,2349344
2023-02-22,3965,318639
2023-02-21,4015,416939
2023-02-20,3985,302489
2023-02-17,3935,218737
2023-02-16,3925,384852
2023-02-15,3885,625159
2023-02-14,3990,406915
2023-02-13,4020,362035
2023-02-10,4020,346055
2023-02-09,4020,309195
2023-02-08,4065,238668
2023-02-07,4030,356131
2023-02-06,4045,396751
2023-02-03,4115,726019
2023-02-02,4025,644376
2023-02-01,4065,466862
2023-01-31,4060,876451
2023-01-30,3955,496197
2023-01-27,3990,387473
2023-01-26,3970,309352
2023-01-25,3945,292937
2023-01-20,3980,252075
2023-01-19,3945,192977
2023-01-18,3940,278994
2023-01-17,3940,288246
2023-01-16,3995,643428
2023-01-13,3945,1279115
2023-01-12,3900,546269
2023-01-11,3890,295641
2023-01-10,3885,312862
2023-01-09,3895,495351
2023-01-06,3770,362231
2023-01-05,3775,408957
2023-01-04,3760,485282
2023-01-03,3735,707043
2023-01-02,3825,338025
2022-12-29,3870,418615
2022-12-28,3960,364721
2022-12-27,4050,542457
2022-12-26,4020,234335
2022-12-23,4025,339075
2022-12-22,4090,261747
2022-12-21,4055,126883
2022-12-20,4030,213646
2022-12-19,4060,133849
2022-12-16,4105,279427
2022-12-15,4075,241288
2022-12-14,4095,235878
2022-12-13,4095,174749
2022-12-12,4090,195540
2022-12-09,4100,247100
2022-12-08,4085,491200
2022-12-07,4040,180018
2022-12-06,4065,245178
2022-12-05,4125,287667
2022-12-02,4095,467436
2022-12-01,4190,319319
2022-11-30,4220,452615
2022-11-29,4170,142239
2022-11-28,4165,299771
2022-11-25,4150,137226
2022-11-24,4165,236970
2022-11-23,4195,376573
2022-11-22,4105,220362
2022-11-21,4100,230877
2022-11-18,4140,265611
2022-11-17,4125,222581
2022-11-16,4170,381188
2022-11-15,4205,326055
2022-11-14,4190,435562
2022-11-11,4155,683933
2022-11-10,4025,452102
2022-11-09,4110,524633
2022-11-08,4075,446875
2022-11-07,4155,267416
2022-11-04,4115,329234
2022-11-03,4110,544681
2022-11-02,4100,631858
2022-11-01,4045,521038
2022-10-31,4030,710983
2022-10-28,3920,3118066
2022-10-27,3870,367715
2022-10-26,3805,169186
2022-10-25,3845,417092
2022-10-24,3850,300481
2022-10-21,3830,559700
2022-10-20,3795,555553
2022-10-19,3875,282997
2022-10-18,3940,298113
2022-10-17,3850,321492
2022-10-14,3905,330956
2022-10-13,3805,509161
2022-10-12,3880,314221
2022-10-11,3905,365211
2022-10-07,4060,301550
2022-10-06,4010,306163
2022-10-05,4025,469963
2022-10-04,4020,443692
2022-09-30,3960,605580
2022-09-29,3900,480184
2022-09-28,3920,613339
2022-09-27,4020,490590
2022-09-26,3935,808648
2022-09-23,4060,601945
2022-09-22,4130,420145
2022-09-21,4200,441731
2022-09-20,4265,315258
2022-09-19,4180,468546
2022-09-16,4260,495996
2022-09-15,4260,529662
2022-09-14,4310,409995
2022-09-13,4350,453393
2022-09-08,4305,614077
2022-09-07,4260,634578
2022-09-06,4400,369891
2022-09-05,4430,629645
2022-09-02,4370,573347
2022-09-01,4445,751446
2022-08-31,4540,954549
2022-08-30,4500,866555
2022-08-29,4480,1158920
2022-08-26,4615,2167727
2022-08-25,4780,12083724
2022-08-24,4350,2932236
2022-08-23,4190,316988
2022-08-22,4215,305123
2022-08-19,4270,201911
2022-08-18,4280,279078
2022-08-17,4315,287499
2022-08-16,4360,330787
2022-08-12,4400,337745
2022-08-11,4380,244581
2022-08-10,4340,382184
2022-08-09,4335,338009
2022-08-08,4345,272451
2022-08-05,4370,303405
2022-08-04,4305,468949
2022-08-03,4360,394462
2022-08-02,4405,724214
2022-08-01,4570,1559338
2022-07-29,4345,440380
2022-07-28,4355,228690
2022-07-27,4360,208431
2022-07-26,4330,156822
2022-07-25,4310,184605
2022-07-22,4300,298970
2022-07-21,4245,188786
2022-07-20,4255,340751
2022-07-19,4285,128518
2022-07-18,4240,234618
2022-07-15,4215,347178
2022-07-14,4160,289498
2022-07-13,4185,231812
2022-07-12,4145,281601
2022-07-11,4220,201166
2022-07-08,4250,295770
2022-07-07,4185,237498
2022-07-06,4175,407802
2022-07-05,4250,153202
2022-07-04,4185,344572
2022-07-01,4205,313883
2022-06-30,4200,312152
2022-06-29,4230,212472
2022-06-28,4260,215261
2022-06-27,4290,486469
2022-06-24,4220,431755
2022-06-23,4095,622624
2022-06-22,4150,556715
2022-06-21,4310,262911
2022-06-20,4280,446723
2022-06-17,4390,608921
2022-06-16,4425,360083
2022-06-15,4425,518964
2022-06-14,4525,530764
2022-06-13,4550,523018
2022-06-10,4760,452732
2022-06-09,4745,619221
2022-06-08,4745,273349
2022-06-07,4685,219477
2022-06-03,4750,308165
2022-06-02,4655,339543
2022-05-31,4705,330035
2022-05-30,4685,279896
2022-05-27,4670,276109
2022-05-26,4615,255741
2022-05-25,4600,326292
2022-05-24,4585,267463
2022-05-23,4650,191654
2022-05-20,4670,359223
2022-05-19,4570,616110
2022-05-18,4715,367339
2022-05-17,4760,437095
2022-05-16,4755,285822
2022-05-13,4775,394411
2022-05-12,4650,441106
2022-05-11,4695,307643
2022-05-10,4740,724296
2022-05-09,4730,500480
2022-05-06,4770,320247
2022-05-04,4805,297229
2022-05-03,4820,252968
2022-05-02,4840,255925
2022-04-29,4850,475958
2022-04-28,4860,295233
2022-04-27,4785,310372
2022-04-26,4800,381978
2022-04-25,4850,334934
2022-04-22,4885,322502
2022-04-21,4890,322178
2022-04-20,4890,435225
2022-04-19,4890,371902
2022-04-18,4865,581844
2022-04-15,4870,978914
2022-04-14,4750,367022
2022-04-13,4720,561753
2022-04-12,4600,337441
2022-04-11,4600,356581
2022-04-08,4560,341075
2022-04-07,4600,569367
2022-04-06,4645,463247
2022-04-05,4710,280086
2022-04-04,4725,300205
2022-04-01,4675,292744
2022-03-31,4720,426494
2022-03-30,4665,288074
2022-03-29,4680,510210
2022-03-28,4630,368249
2022-03-25,4580,240946
2022-03-24,4595,338527
2022-03-23,4620,416828
2022-03-22,4620,426861
2022-03-21,4560,346543
2022-03-18,4545,602084
2022-03-17,4570,628008
2022-03-16,4570,342160
2022-03-15,4500,202234
2022-03-14,4510,305461
2022-03-11,4570,604789
2022-03-10,4505,499474
2022-03-08,4420,417045
2022-03-07,4515,380833
2022-03-04,4560,277163
2022-03-03,4545,442221
2022-03-02,4520,375420
2022-02-28,4410,429573
2022-02-25,4440,558703
2022-02-24,4325,585035
2022-02-23,4415,323817
2022-02-22,4365,582257
2022-02-21,4445,257324
2022-02-18,4445,426973
2022-02-17,4435,507960
2022-02-16,4450,507241
2022-02-15,4380,603630
2022-02-14,4450,648267
2022-02-11,4610,375883
2022-02-10,4710,398296
2022-02-09,4700,217385
2022-02-08,4645,343875
2022-02-07,4680,313459
2022-02-04,4675,343277
2022-02-03,4610,421914
2022-01-28,4510,516994
2022-01-27,4410,594173
2022-01-26,4505,308353
2022-01-25,4525,543517
2022-01-24,4655,529393
2022-01-21,4755,286073
2022-01-20,4775,242081
2022-01-19,4715,335286
2022-01-18,4735,514781
2022-01-17,4810,403260
2022-01-14,4880,360797
2022-01-13,4935,506455
2022-01-12,4855,478083
2022-01-11,4795,553114
2022-01-10,4880,377756
2022-01-07,4865,381901
2022-01-06,4875,382035
2022-01-05,4865,637853
