날짜,종가,거래량
2024-02-28,94900,670778
2024-02-27,91500,501109
2024-02-26,90100,246364
2024-02-23,90900,259514
2024-02-22,92000,287659
2024-02-21,93000,445597
2024-02-20,92600,475676
2024-02-19,91500,434487
2024-02-16,95100,627558
2024-02-15,94800,1831413
2024-02-14,84000,454271
2024-02-13,82900,479426
2024-02-08,83900,418095
2024-02-07,80900,589695
2024-02-06,79500,271609
2024-02-05,80500,247693
2024-02-02,80600,385021
2024-02-01,78900,364873
2024-01-31,78100,331214
2024-01-30,78000,369342
2024-01-29,79000,518854
2024-01-26,80000,859425
2024-01-25,75100,745916
2024-01-24,79000,689108
2024-01-23,80800,658701
2024-01-22,83000,859776
2024-01-19,89800,524170
2024-01-18,91800,349514
2024-01-17,93500,434439
2024-01-16,98100,263982
2024-01-15,99800,310384
2024-01-12,99700,399230
2024-01-11,101200,342969
2024-01-10,101800,322179
2024-01-09,104400,279458
2024-01-08,104900,326287
2024-01-05,104200,592555
2024-01-04,102800,395247
2024-01-03,104000,590200
2024-01-02,105900,590091
2023-12-28,109200,2972899
2023-12-27,115900,3154061
2023-12-26,103800,737433
2023-12-22,109000,430396
2023-12-21,111800,508465
2023-12-20,115700,363415
2023-12-19,115900,462765
2023-12-18,117800,850029
2023-12-15,115000,677629
2023-12-14,111700,514772
2023-12-13,109600,439750
2023-12-12,114400,334345
2023-12-11,113700,385757
2023-12-08,116000,444216
2023-12-07,112300,536720
2023-12-06,110000,489580
2023-12-05,113400,560446
2023-12-04,116900,1030032
2023-12-01,122500,1018478
2023-11-30,128300,4397760
2023-11-29,121000,1397523
2023-11-28,115700,2197766
2023-11-27,108200,701314
2023-11-24,105300,997123
2023-11-23,99900,619110
2023-11-22,96800,438661
2023-11-21,98700,558551
2023-11-20,99600,525121
2023-11-17,98000,632147
2023-11-16,99400,470574
2023-11-15,100200,998669
2023-11-14,104200,656993
2023-11-13,99600,412890
2023-11-10,100400,385336
2023-11-09,102700,709710
2023-11-08,101400,919919
2023-11-07,111000,2416160
2023-11-06,119700,2621575
2023-11-03,92100,678664
2023-11-02,91700,767703
2023-11-01,87400,635249
2023-10-31,87800,764470
2023-10-30,95600,621385
2023-10-27,91200,1244745
2023-10-26,85600,1180729
2023-10-25,93000,785042
2023-10-24,100800,1176799
2023-10-23,98900,674672
2023-10-20,103500,3993116
2023-10-19,110600,496401
2023-10-18,117000,302298
2023-10-17,117900,487392
2023-10-16,118200,569313
2023-10-13,117000,511942
2023-10-12,118900,558207
2023-10-11,111000,735782
2023-10-10,103000,876714
2023-10-06,110100,508400
2023-10-05,111000,744369
2023-10-04,119100,504886
2023-09-27,120300,388982
2023-09-26,118700,479658
2023-09-25,120800,562574
2023-09-22,127500,523074
2023-09-21,129500,638277
2023-09-20,130800,424155
2023-09-19,130000,418858
2023-09-18,131900,701100
2023-09-15,129300,1476406
2023-09-14,120400,874195
2023-09-13,117000,1203086
2023-09-12,123400,1524173
2023-09-11,131300,1368033
2023-09-08,136200,1141965
2023-09-07,130100,889706
2023-09-06,132900,2062772
2023-09-05,128200,719185
2023-09-04,126300,616639
2023-09-01,125800,590604
2023-08-31,129000,897335
2023-08-30,129500,1039854
2023-08-29,133600,1600086
2023-08-28,132000,1005752
2023-08-25,126500,1127350
2023-08-24,124400,982491
2023-08-23,123900,1001401
2023-08-22,129600,2045816
2023-08-21,132900,1439390
2023-08-18,127800,1705722
2023-08-17,132500,2969257
2023-08-16,119800,1740805
2023-08-14,131100,2344460
2023-08-11,129900,2958557
2023-08-10,143600,1372576
2023-08-09,143100,2842013
2023-08-08,139900,3056904
2023-08-07,146100,3951291
2023-08-04,155400,2325983
2023-08-03,149000,2847448
2023-08-02,138100,3220373
2023-08-01,151900,5524075
2023-07-31,159100,4556204
2023-07-28,134100,7337957
2023-07-27,118000,8250389
2023-07-26,152200,8541007
2023-07-25,150900,2828497
2023-07-24,143200,5132902
2023-07-21,122400,9514146
2023-07-20,108500,2651052
2023-07-19,111300,3153673
2023-07-18,111200,5183703
2023-07-17,112500,6387697
2023-07-14,101300,5960077
2023-07-13,95000,6089556
2023-07-12,94300,6351466
2023-07-11,105900,10413568
2023-07-10,86900,4623967
2023-07-07,83000,9965616
2023-07-06,73600,4583816
2023-07-05,71200,9219700
2023-07-04,58800,1709090
2023-07-03,55800,1011297
2023-06-30,53100,822038
2023-06-29,52300,545793
2023-06-28,53700,681055
2023-06-27,53600,949194
2023-06-26,56000,789716
2023-06-23,58100,619341
2023-06-22,59600,617807
2023-06-21,58800,752381
2023-06-20,60300,1856518
2023-06-19,59400,991452
2023-06-16,60300,1249341
2023-06-15,60400,2907785
2023-06-14,58600,7353269
2023-06-13,55300,1347114
2023-06-12,55000,1821826
2023-06-09,54800,3118974
2023-06-08,57000,5398629
2023-06-07,52200,1660960
2023-06-05,50500,1942515
2023-06-02,48400,921617
2023-06-01,48200,1957084
2023-05-31,48250,1093217
2023-05-30,48900,1622261
2023-05-26,48950,2046788
2023-05-25,52200,703857
2023-05-24,53500,921855
2023-05-23,55100,1741165
2023-05-22,55000,2315184
2023-05-19,54700,1182612
2023-05-18,54000,1682443
2023-05-17,53500,3062670
2023-05-16,55900,3274131
2023-05-15,61500,1669850
2023-05-12,62000,2886001
2023-05-11,67800,5587318
2023-05-10,57400,807793
2023-05-09,59700,790522
2023-05-08,60300,601031
2023-05-04,62000,776427
2023-05-03,62300,879776
2023-05-02,65400,1464968
2023-04-28,66800,2535635
2023-04-27,66200,2988137
2023-04-26,60000,3217048
2023-04-25,58900,2161175
2023-04-24,63600,3398569
2023-04-21,65400,1659541
2023-04-20,68200,1874645
2023-04-19,69700,2404552
2023-04-18,75800,1484084
2023-04-17,77600,2072953
2023-04-14,77100,3655784
2023-04-13,71200,3867669
2023-04-12,75000,3980826
2023-04-11,87800,1991383
2023-04-10,89500,3597223
2023-04-07,84900,2341406
2023-04-06,81100,1348294
2023-04-05,79900,1325008
2023-04-04,77900,2897517
2023-04-03,78800,2361129
2023-03-31,78500,1196258
2023-03-30,79000,1885339
2023-03-29,77000,1929546
2023-03-28,75500,2569478
2023-03-27,77800,4088638
2023-03-24,75900,5593676
2023-03-23,72200,14169172
2023-03-22,61600,5655617
2023-03-21,60600,15701440
2023-03-20,48750,2346280
2023-03-17,47450,2491866
2023-03-16,48650,2904851
2023-03-15,49650,4216786
2023-03-14,46500,2518348
2023-03-13,48300,3341832
2023-03-10,48150,6679726
2023-03-09,46350,5598893
2023-03-08,53500,5432022
2023-03-07,53100,12826185
2023-03-06,45250,3791732
2023-03-03,43900,4445748
2023-03-02,42900,15284172
2023-02-28,38500,4520725
2023-02-27,39050,3541404
2023-02-24,39500,9074627
2023-02-23,38950,9837617
2023-02-22,36000,24147601
2023-02-21,34700,8826019
2023-02-20,31050,2339295
2023-02-17,32150,5189674
2023-02-16,31900,4378253
2023-02-15,30400,7004483
2023-02-14,29800,3590673
2023-02-13,28050,6550146
2023-02-10,26450,1914034
2023-02-09,26400,1581752
2023-02-08,26000,1197529
2023-02-07,26650,1595357
2023-02-06,26750,1951862
2023-02-03,25550,1386015
2023-02-02,26350,1727818
2023-02-01,26100,1748144
2023-01-31,26400,2143629
2023-01-30,26200,5926831
2023-01-27,24950,2572135
2023-01-26,24800,5115227
2023-01-25,23450,853366
2023-01-20,23050,858476
2023-01-19,22800,952622
2023-01-18,23400,1067495
2023-01-17,24200,994337
2023-01-16,24750,1040363
2023-01-13,25150,1132024
2023-01-12,25350,2166386
2023-01-11,25350,1158658
2023-01-10,24800,1408774
2023-01-09,25200,1279740
2023-01-06,24600,1605884
2023-01-05,24400,1985675
2023-01-04,24950,3085200
2023-01-03,24550,10132067
2023-01-02,23450,1972335
2022-12-29,23900,1561996
2022-12-28,23600,2365630
2022-12-27,25100,6906445
2022-12-26,23200,2126258
2022-12-23,24550,5272304
2022-12-22,24700,1869407
2022-12-21,24700,2649376
2022-12-20,25100,3868570
2022-12-19,26850,12534960
2022-12-16,24200,2889124
2022-12-15,25500,2103541
2022-12-14,27050,1180923
2022-12-13,26800,1341284
2022-12-12,27900,2166630
2022-12-09,27800,1912795
2022-12-08,28750,1675748
2022-12-07,29950,1648778
2022-12-06,30150,1609453
2022-12-05,31850,2666594
2022-12-02,31950,4097757
2022-12-01,32050,13784862
2022-11-30,29150,4462956
2022-11-29,28250,6046715
2022-11-28,27650,4316272
2022-11-25,30650,3379771
2022-11-24,32350,2215029
2022-11-23,33650,2571721
2022-11-22,33500,5122338
2022-11-21,32700,3421532
2022-11-18,30900,1154031
2022-11-17,31500,2103226
2022-11-16,31350,8685945
2022-11-15,30000,3556009
2022-11-14,30850,3834812
2022-11-11,31800,17955765
2022-11-10,31950,12554355
2022-11-09,40100,19313857
2022-11-08,32100,4403556
2022-11-07,32800,11245390
2022-11-04,29800,4277410
2022-11-03,31750,5801361
2022-11-02,31850,15785198
2022-11-01,28900,12022735
2022-10-31,27500,19867174
2022-10-28,24500,21013795
2022-10-27,19300,1773907
2022-10-26,18900,2868075
2022-10-25,19900,3767043
2022-10-24,19500,2657853
2022-10-21,18750,3029672
2022-10-20,19700,5096252
2022-10-19,19550,8776590
2022-10-18,18900,5964767
2022-10-17,18800,6232987
2022-10-14,18650,23297781
2022-10-13,18700,15826570
2022-10-12,14400,3663486
2022-10-11,15450,2712076
2022-10-07,15800,2475315
2022-10-06,17050,3315848
2022-10-05,16600,5070441
2022-10-04,16350,3493198
2022-09-30,15800,5348714
2022-09-29,16450,3277325
2022-09-28,17650,5630794
2022-09-27,18300,4670763
2022-09-26,17950,4549825
2022-09-23,19150,9747942
2022-09-22,19850,13759454
2022-09-21,17200,4548759
2022-09-20,17100,8161690
2022-09-19,17300,11361724
2022-09-16,20550,4755864
2022-09-15,20800,12790356
2022-09-14,19100,12321360
2022-09-13,17700,11684668
2022-09-08,17450,25814302
2022-09-07,16850,11763436
2022-09-06,14850,19409079
2022-09-05,13150,9487497
2022-09-02,12100,1099212
2022-09-01,12100,1586011
2022-08-31,12050,5373907
2022-08-30,11900,2009660
2022-08-29,11650,3289576
2022-08-26,11200,1886105
2022-08-25,11050,1706455
2022-08-24,11000,5655580
2022-08-23,10350,1217580
2022-08-22,10200,1714506
2022-08-19,10000,1548149
2022-08-18,10350,1921134
2022-08-17,10150,3582524
2022-08-16,10000,6267128
2022-08-12,11050,11289943
2022-08-11,11000,25042913
2022-08-10,10350,38608463
2022-08-09,8570,11912662
2022-08-08,9070,5499814
2022-08-05,9000,15914190
2022-08-04,8800,40401287
2022-08-03,7890,13839322
2022-08-02,9110,8081163
2022-08-01,9560,17797057
2022-07-29,8540,5576178
2022-07-28,8750,6742289
2022-07-27,9320,19662144
2022-07-26,9320,59245347
2022-07-25,7170,24705853
2022-07-22,5520,5055042
2022-07-21,5240,438884
2022-07-20,5200,771156
2022-07-19,5160,506961
2022-07-18,5090,369492
2022-07-15,4945,337545
2022-07-14,4945,322249
2022-07-13,4980,478977
2022-07-12,5020,473480
2022-07-11,5160,833630
2022-07-08,5200,1793487
2022-07-07,4920,525681
2022-07-06,4860,1758425
2022-07-05,4700,481516
2022-07-04,4590,820228
2022-07-01,4695,1385837
2022-06-30,4940,1368839
2022-06-29,5340,1534683
2022-06-28,5320,4286568
2022-06-27,5250,4776779
2022-06-24,5080,13856813
2022-06-23,5050,1745600
2022-06-22,5020,801198
2022-06-21,5070,670281
2022-06-20,4775,496206
2022-06-17,4920,434515
2022-06-16,4740,529914
2022-06-15,4570,684609
2022-06-14,4870,435868
2022-06-13,4800,553057
2022-06-10,5070,334589
2022-06-09,5070,640267
2022-06-08,5170,776609
2022-06-07,5270,2225852
2022-06-03,5060,1254153
2022-06-02,4855,895026
2022-05-31,4720,448282
2022-05-30,4640,353639
2022-05-27,4555,142253
2022-05-26,4515,101336
2022-05-25,4510,202887
2022-05-24,4550,158001
2022-05-23,4640,203627
2022-05-20,4550,251029
2022-05-19,4500,137541
2022-05-18,4505,139499
2022-05-17,4450,233702
2022-05-16,4450,125258
2022-05-13,4485,407783
2022-05-12,4345,177728
2022-05-11,4460,106335
2022-05-10,4450,198510
2022-05-09,4495,248844
2022-05-06,4665,629006
2022-05-04,4670,502851
2022-05-03,4590,134906
2022-05-02,4540,449348
2022-04-29,4540,136600
2022-04-28,4530,1410494
2022-04-27,4445,191443
2022-04-26,4510,158547
2022-04-25,4500,273128
2022-04-22,4675,241081
2022-04-21,4660,693938
2022-04-20,4565,176609
2022-04-19,4520,297089
2022-04-18,4540,267982
2022-04-15,4610,149767
2022-04-14,4610,161326
2022-04-13,4615,134870
2022-04-12,4600,209522
2022-04-11,4685,270551
2022-04-08,4725,276503
2022-04-07,4660,781353
2022-04-06,4665,257917
2022-04-05,4730,484848
2022-04-04,4740,6312618
2022-04-01,4605,187950
2022-03-31,4695,177662
2022-03-30,4745,586233
2022-03-29,4735,603713
2022-03-28,4595,140216
2022-03-25,4625,210486
2022-03-24,4710,586580
2022-03-23,4560,208914
2022-03-22,4530,118442
2022-03-21,4540,88104
2022-03-18,4510,90425
2022-03-17,4515,127540
2022-03-16,4460,145554
2022-03-15,4360,132427
2022-03-14,4385,131653
2022-03-11,4505,140660
2022-03-10,4460,114531
2022-03-08,4395,272117
2022-03-07,4490,282000
2022-03-04,4565,153248
2022-03-03,4620,186250
2022-03-02,4600,162504
2022-02-28,4485,102213
2022-02-25,4510,144047
2022-02-24,4355,245570
2022-02-23,4550,227799
2022-02-22,4410,213762
2022-02-21,4500,119404
2022-02-18,4555,144911
2022-02-17,4540,267767
2022-02-16,4545,414411
2022-02-15,4310,362330
2022-02-14,4435,599545
2022-02-11,4700,263506
2022-02-10,4735,557329
2022-02-09,4660,196033
2022-02-08,4585,327219
2022-02-07,4625,298363
2022-02-04,4700,385853
2022-02-03,4655,482008
2022-01-28,4660,502532
2022-01-27,4525,872504
2022-01-26,4785,2033456
2022-01-25,5050,1217147
2022-01-24,5340,847020
2022-01-21,5430,1895150
2022-01-20,6000,1484990
2022-01-19,5790,2379299
2022-01-18,5960,1283569
2022-01-17,6130,3322326
2022-01-14,5980,7643992
2022-01-13,5350,2036564
2022-01-12,5100,639381
2022-01-11,4800,249330
2022-01-10,4875,247084
2022-01-07,4965,303235
2022-01-06,4925,2766214
2022-01-05,4970,264194
